strike,callGEX_musd,putGEX_musd,netGEX_musd,callOI,putOI,callDelta,putDelta,callBid,callAsk,putBid,putAsk,pcsCredit_w5,ccsCredit_w5
760.0,4047.9635,-2182.6077,1865.3558,7710,3543,0.54122,-0.45532,19.39,19.62,13.19,13.24,1.58,3.03
761.0,176.0922,-183.0755,-6.9833,332,294,0.53224,-0.46583,18.15,18.99,13.55,13.6,1.64,2.39
762.0,154.1705,-210.03,-55.8595,288,334,0.52311,-0.47652,17.52,18.8,13.91,13.97,1.68,2.34
763.0,219.1091,-561.6762,-342.5671,406,885,0.51384,-0.48738,17.21,18.06,14.29,14.34,1.73,2.61
764.0,162.0889,-368.655,-206.5661,298,576,0.50445,-0.49842,16.92,16.97,14.69,14.74,1.79,2.88
765.0,2889.9849,-2589.3496,300.6353,5274,4016,0.49492,-0.5096,16.32,16.36,15.09,15.15,1.85,2.83
766.0,377.3089,-438.8856,-61.5767,684,676,0.48528,-0.52095,15.72,15.76,15.51,15.57,1.91,2.76
767.0,231.9855,-964.9884,-733.0029,418,1477,0.47552,-0.53245,15.13,15.18,15.94,15.99,1.97,2.7
768.0,208.7159,-537.6828,-328.9669,374,819,0.46565,-0.54406,14.58,14.6,16.38,16.44,2.04,2.66
769.0,291.0293,-366.4319,-75.4026,519,556,0.45567,-0.55579,14,14.04,16.83,16.89,2.09,2.58
770.0,4531.8494,-4658.5514,-126.702,8051,7046,0.44561,-0.56766,13.45,13.49,17.3,17.36,2.15,2.51
771.0,850.3159,-732.211,118.1049,1506,1105,0.43547,-0.57963,12.92,12.96,17.78,17.84,2.21,2.45
772.0,787.1626,-984.2579,-197.0953,1391,1485,0.42526,-0.59158,12.39,12.43,18.27,18.34,2.28,2.38
773.0,463.5793,-402.8859,60.6934,818,609,0.41498,-0.60346,11.88,11.92,18.46,19.64,2.02,2.32
774.0,327.7272,-341.8478,-14.1206,578,518,0.40467,-0.61542,11.38,11.42,18.64,20.17,1.75,2.25
775.0,2387.8786,-2022.5026,365.376,4214,3073,0.39434,-0.62753,10.9,10.94,19.52,20.18,2.16,2.19
776.0,381.4394,-452.5582,-71.1188,674,690,0.38396,-0.63973,10.43,10.47,20.04,21.29,2.2,2.12
777.0,270.5511,-787.2187,-516.6676,479,1206,0.37353,-0.65194,9.97,10.01,20.18,21.87,1.84,2.05
778.0,1215.7518,-328.8674,886.8844,2159,507,0.36312,-0.66409,9.53,9.56,20.75,21.9,1.11,1.99
779.0,894.401,-258.7627,635.6383,1595,402,0.35274,-0.6762,9.1,9.13,21.78,23.07,1.61,1.93
780.0,3016.2078,-808.9877,2207.2201,5406,1268,0.34236,-0.6883,8.68,8.71,21.42,24.15,1.24,1.86
781.0,906.0024,-80.806,825.1964,1634,128,0.33206,-0.70025,8.27,8.31,22.02,24.78,0.73,1.79
782.0,473.4302,0.0,473.4302,860,0,0.3218,-0.71223,7.88,7.92,22.65,25.41,0.78,1.72
783.0,306.857,-50.4974,256.3596,562,82,0.31159,-0.7241,7.5,7.54,23.38,26.06,1.48,1.66
784.0,503.6672,0.0,503.6672,931,0,0.30145,-0.73584,7.14,7.17,23.97,26.73,0.9,1.6
785.0,1414.7575,-210.8111,1203.9464,2642,353,0.29139,-0.7476,6.79,6.82,24.66,27.41,0.51,1.54
786.0,223.8988,0.0,223.8988,423,0,0.28151,-0.75902,6.45,6.48,25.35,28.14,0.57,1.48
787.0,221.6313,0.0,221.6313,424,0,0.27172,-0.77005,6.12,6.16,26.06,28.81,0.65,1.41
788.0,261.9775,0.0,261.9775,508,0,0.262,-0.78108,5.81,5.84,26.82,29.53,0.76,1.36
789.0,353.1721,-1.1,352.0721,695,2,0.25247,-0.79202,5.51,5.54,27.5,30.26,0.77,1.3
790.0,4795.1541,-57.9404,4737.2137,9586,108,0.24305,-0.80258,5.22,5.25,28.43,31,1.02,1.24
791.0,264.5966,-68.9678,195.6288,538,132,0.23384,-0.81315,4.94,4.97,29.02,31.76,0.88,1.19
792.0,199.4872,0.0,199.4872,413,0,0.22481,-0.8238,4.68,4.71,29.83,32.52,1.02,1.14
793.0,327.9384,0.0,327.9384,692,0,0.2159,-0.83407,4.42,4.45,30.57,33.31,1.04,1.08
794.0,324.6524,0.0,324.6524,699,0,0.20714,-0.84389,4.18,4.21,31.36,34,1.1,1.04
795.0,3028.2904,-9.2106,3019.0798,6660,20,0.19855,-0.85373,3.95,3.98,32.16,34.9,1.16,0.99
796.0,498.3952,0.0,498.3952,1121,0,0.19031,-0.86367,3.72,3.75,32.97,35.75,1.21,
797.0,4704.8241,0.0,4704.8241,10834,0,0.18226,-0.87314,3.51,3.54,33.8,36.5,1.28,
798.0,703.8438,0.0,703.8438,1661,0,0.17426,-0.88128,3.31,3.34,34.62,37.41,1.31,
799.0,691.8073,0.0,691.8073,1675,0,0.1665,-0.88911,3.12,3.14,35.47,38.21,1.47,
