strike,callGEX_musd,putGEX_musd,netGEX_musd,callOI,putOI,callDelta,putDelta,callBid,callAsk,putBid,putAsk,pcsCredit_w5,ccsCredit_w5
540.0,5.6539,0.0,5.6539,468,0,0.03206,-0.99952,0.86,0.89,182.3,184.7,2.6,0.01
545.0,4.5391,0.0,4.5391,395,0,0.03056,-0.99955,0.82,0.85,187.3,189.7,2.6,0
550.0,27.3991,0.0,27.3991,2506,0,0.02914,-0.99957,0.78,0.82,192.25,194.65,2.55,0
555.0,0.1773,0.0,0.1773,17,0,0.02788,-0.99959,0.75,0.78,197.3,199.7,2.65,0
560.0,0.0,0.0,0.0,0,0,0.02674,-0.99961,0.72,0.75,202.3,204.7,2.6,
570.0,0.0,0.0,0.0,0,0,0.02447,-0.99964,0.67,0.7,212.4,214.7,,
580.0,3.0004,0.0,3.0004,360,0,0.02262,-0.99967,0.62,0.65,222.4,224.7,,
590.0,7.4453,0.0,7.4453,972,0,0.02091,-0.9997,0.58,0.61,232.6,234.9,,
600.0,26.0284,0.0,26.0284,3692,0,0.01935,-0.99973,0.54,0.57,242.45,244.7,,
610.0,0.0,0.0,0.0,0,0,0.01809,-0.99975,0.51,0.53,252.4,254.7,,
620.0,0.0,0.0,0.0,0,0,0.01692,-0.99977,0.47,0.5,262.4,264.7,,
630.0,10.1367,0.0,10.1367,1798,0,0.01579,-0.99979,0.44,0.47,272.35,274.65,,
640.0,0.0,0.0,0.0,0,0,0.0147,-0.99981,0.41,0.45,282.35,284.65,,
650.0,2.2988,0.0,2.2988,474,0,0.01368,-0.99982,0.39,0.42,292.6,294.9,,
660.0,0.5306,0.0,0.5306,117,0,0.01287,-0.99984,0.37,0.4,302.55,304.9,,
670.0,5.8215,0.0,5.8215,1370,0,0.01212,-0.99985,0.34,0.38,312.4,314.7,,
680.0,5.7073,0.0,5.7073,1435,0,0.0114,-0.99986,0.32,0.36,322.4,324.7,,
690.0,0.0,0.0,0.0,0,0,0.01069,-0.99987,0.31,0.34,332.4,334.7,,
700.0,3.8302,0.0,3.8302,1102,0,0.01003,-0.99988,0.29,0.32,342.45,344.7,,
710.0,1.0617,0.0,1.0617,325,0,0.00946,-0.99989,0.27,0.3,352.4,354.7,,
720.0,0.4949,0.0,0.4949,161,0,0.00893,-0.9999,0.26,0.29,362.4,364.7,,
730.0,0.5052,0.0,0.5052,175,0,0.00842,-0.9999,0.25,0.27,372.4,374.7,,
740.0,0.2171,0.0,0.2171,80,0,0.00793,-0.99991,0.23,0.26,382.4,384.7,,
750.0,0.0,0.0,0.0,0,0,0.00754,-0.99992,0.22,0.25,392.45,394.7,,
760.0,0.0,0.0,0.0,0,0,0.00719,-0.99993,0.21,0.24,402.4,404.7,,
770.0,0.0,0.0,0.0,0,0,0.00683,-0.99994,0.2,0.23,412.4,414.75,,
780.0,0.0,0.0,0.0,0,0,0.00649,-0.99994,0.19,0.22,422.4,424.75,,
790.0,0.0,0.0,0.0,0,0,0.00615,-0.99995,0.18,0.21,432.4,434.75,,
800.0,0.0,0.0,0.0,0,0,0.00582,-0.99995,0.17,0.2,442.45,444.7,,
810.0,0.0,0.0,0.0,0,0,0.00551,-0.99995,0.16,0.19,452.5,454.85,,
820.0,0.0,0.0,0.0,0,0,0.00527,-0.99996,0.16,0.18,462.5,464.85,,
830.0,0.2179,0.0,0.2179,130,0,0.00504,-0.99996,0.15,0.18,472.5,474.85,,
840.0,0.0,0.0,0.0,0,0,0.00482,-0.99997,0.14,0.17,482.5,484.85,,
850.0,0.0,0.0,0.0,0,0,0.0046,-0.99997,0.14,0.16,492.5,494.85,,
860.0,0.0,0.0,0.0,0,0,0.0044,-0.99997,0.13,0.16,502.5,504.85,,
870.0,0.0,0.0,0.0,0,0,0.00424,-0.99998,0.13,0.15,512.5,514.85,,
880.0,0.0,0.0,0.0,0,0,0.00411,-0.99998,0.12,0.15,522.5,524.85,,
890.0,0.0,0.0,0.0,0,0,0.00401,-0.99998,0.12,0.14,532.5,534.85,,
900.0,0.0,0.0,0.0,0,0,0.00393,-0.99999,0.12,0.13,542.35,544.65,,
