strike,callGEX_musd,putGEX_musd,netGEX_musd,callOI,putOI,callDelta,putDelta,callBid,callAsk,putBid,putAsk,pcsCredit_w5,ccsCredit_w5,expirationType
796.0,1253.7081,-0.231,1253.4771,3306,2,0.07317,-0.99005,0.66,0.68,31.08,33.87,1.79,0.27,Regular
797.0,658.3109,0.0,658.3109,1856,0,0.06689,-0.9928,0.59,0.6,32.03,34.82,1.82,0.24,Regular
798.0,1141.6123,0.0,1141.6123,3464,0,0.0607,-0.99415,0.52,0.54,33,35.77,1.91,0.21,Regular
799.0,1013.3759,0.0,1013.3759,3316,0,0.05493,-0.99552,0.47,0.48,33.98,36.72,2,0.19,Regular
800.0,9431.3408,0.0,9431.3408,33258,0,0.04992,-0.99691,0.42,0.43,34.96,37.73,2.45,0.16,Regular
801.0,1312.4296,0.0,1312.4296,4978,0,0.04565,-0.99829,0.37,0.39,35.95,38.72,2.08,0.14,Regular
802.0,328.9758,0.0,328.9758,1344,0,0.04164,-0.99917,0.34,0.35,36.95,39.72,2.13,0.13,Regular
803.0,610.5288,0.0,610.5288,2712,0,0.03751,-0.99936,0.3,0.31,37.95,40.72,2.18,0.1,Regular
804.0,494.945,0.0,494.945,2378,0,0.03413,-0.99939,0.27,0.28,38.94,41.73,2.22,0.09,Regular
805.0,2170.567,0.0,2170.567,11247,0,0.03125,-0.99941,0.25,0.26,39.95,42.73,2.22,0.08,Regular
806.0,310.7981,0.0,310.7981,1743,0,0.02847,-0.99944,0.22,0.23,40.95,43.73,2.23,0.07,Regular
807.0,192.163,0.0,192.163,1170,0,0.02583,-0.99946,0.2,0.21,41.95,44.68,2.23,0.06,Regular
808.0,178.6535,0.0,178.6535,1170,0,0.02382,-0.99949,0.19,0.2,42.94,45.68,2.22,0.05,Regular
809.0,164.281,0.0,164.281,1149,0,0.0222,-0.99951,0.17,0.18,43.95,46.71,2.22,0.04,Regular
810.0,1071.5906,0.0,1071.5906,8050,0,0.02055,-0.99953,0.16,0.17,44.94,47.71,2.21,0.04,Regular
811.0,117.3782,0.0,117.3782,947,0,0.01901,-0.99955,0.14,0.15,45.95,48.73,2.22,0.03,Regular
812.0,114.035,0.0,114.035,983,0,0.01773,-0.99957,0.13,0.14,46.95,49.73,2.27,0.02,Regular
813.0,423.8593,0.0,423.8593,3877,0,0.01671,-0.99958,0.13,0.14,47.95,50.72,2.27,0.03,Regular
814.0,102.2429,0.0,102.2429,992,0,0.01576,-0.9996,0.12,0.13,48.95,51.71,2.24,0.02,Regular
815.0,1355.2495,0.0,1355.2495,13946,0,0.01484,-0.99962,0.11,0.12,49.95,52.71,2.24,0.02,Regular
816.0,119.3978,0.0,119.3978,1309,0,0.01392,-0.99963,0.1,0.11,50.95,53.71,2.22,0.01,Regular
817.0,65.8648,0.0,65.8648,764,0,0.01316,-0.99965,0.1,0.11,51.95,54.71,2.22,0.01,Regular
818.0,257.9943,0.0,257.9943,3165,0,0.01246,-0.99966,0.09,0.1,52.95,55.71,2.23,0.01,Regular
819.0,36.3525,0.0,36.3525,472,0,0.01178,-0.99967,0.09,0.1,53.94,56.72,2.23,0.01,Regular
820.0,2358.1837,0.0,2358.1837,32388,0,0.01114,-0.99969,0.08,0.09,54.94,57.71,2.23,0,Regular
821.0,58.1548,0.0,58.1548,838,0,0.01066,-0.9997,0.08,0.09,55.94,58.71,2.23,,Regular
822.0,105.5617,0.0,105.5617,1589,0,0.01027,-0.99971,0.08,0.09,56.94,59.71,2.23,,Regular
823.0,72.2094,0.0,72.2094,1135,0,0.00989,-0.99972,0.07,0.08,57.94,60.71,2.23,,Regular
824.0,75.7721,0.0,75.7721,1244,0,0.00952,-0.99973,0.07,0.08,58.94,61.71,2.22,,Regular
825.0,557.1807,0.0,557.1807,9558,0,0.00915,-0.99974,0.07,0.08,59.94,62.71,2.23,0.01,Regular
830.0,373.561,0.0,373.561,7989,0,0.00749,-0.99978,0.05,0.06,64.94,67.71,2.23,-0.01,Regular
835.0,186.4694,0.0,186.4694,4896,0,0.00624,-0.99981,0.05,0.06,69.95,72.71,2.24,0,Regular
840.0,176.4849,0.0,176.4849,5704,0,0.00516,-0.99984,0.04,0.05,74.95,77.71,2.24,0,Regular
845.0,0.0,0.0,0.0,0,0,0.00424,-0.99985,0.03,0.04,79.94,82.71,2.23,-0.01,Regular
850.0,0.0,0.0,0.0,0,0,0.00371,-0.99987,0.03,0.04,84.95,87.71,2.24,-0.01,Regular
855.0,0.0,0.0,0.0,0,0,0.00333,-0.99988,0.03,0.04,89.95,92.71,2.24,,Regular
860.0,0.0,0.0,0.0,0,0,0.00297,-0.99989,,,,,,,Regular
865.0,0.0,0.0,0.0,0,0,0.00264,-0.9999,,,,,,,Regular
870.0,0.0,0.0,0.0,0,0,0.00233,-0.99991,,,,,,,Regular
875.0,0.0,0.0,0.0,0,0,0.00204,-0.99992,,,,,,,Regular
880.0,0.0,0.0,0.0,0,0,0.00177,-0.99993,,,,,,,Regular
885.0,0.0,0.0,0.0,0,0,0.00152,-0.99994,,,,,,,Regular
890.0,0.0,0.0,0.0,0,0,0.00137,-0.99994,,,,,,,Regular
895.0,0.0,0.0,0.0,0,0,0.00125,-0.99995,,,,,,,Regular
900.0,0.0,0.0,0.0,0,0,0.00114,-0.99995,,,,,,,Regular
905.0,0.0,0.0,0.0,0,0,0.00103,-0.99996,,,,,,,Regular
910.0,0.0,0.0,0.0,0,0,0.00092,-0.99996,,,,,,,Regular
915.0,0.0,0.0,0.0,0,0,0.00082,-0.99997,,,,,,,Regular
920.0,0.0,0.0,0.0,0,0,0.00073,-0.99997,,,,,,,Regular
925.0,0.0,0.0,0.0,0,0,0.00064,-0.99997,,,,,,,Regular
930.0,0.0,0.0,0.0,0,0,0.00055,-0.99998,,,,,,,Regular
935.0,0.0,0.0,0.0,0,0,0.0004,-0.99999,,,,,,,Regular
940.0,0.0,0.0,0.0,0,0,0.00029,-0.99999,,,,,,,Regular
945.0,0.0,0.0,0.0,0,0,0.00021,-0.99999,,,,,,,Regular
950.0,0.0,0.0,0.0,0,0,0.00015,-1.0,,,,,,,Regular
955.0,0.0,0.0,0.0,0,0,0.0001,-1.0,,,,,,,Regular
960.0,0.0,0.0,0.0,0,0,7E-05,-1.0,,,,,,,Regular
965.0,0.0,0.0,0.0,0,0,5E-05,-1.0,,,,,,,Regular
970.0,0.0,0.0,0.0,0,0,4E-05,-1.0,,,,,,,Regular
975.0,0.0,0.0,0.0,0,0,2E-05,-1.0,,,,,,,Regular
980.0,0.0,0.0,0.0,0,0,2E-05,-1.0,,,,,,,Regular
985.0,0.0,0.0,0.0,0,0,1E-05,-1.0,,,,,,,Regular
990.0,0.0,0.0,0.0,0,0,1E-05,-1.0,,,,,,,Regular
995.0,0.0,0.0,0.0,0,0,1E-05,-1.0,,,,,,,Regular
1000.0,0.0,0.0,0.0,0,0,0.0,-1.0,,,,,,,Regular
