strike,callGEX_musd,putGEX_musd,netGEX_musd,callOI,putOI,callDelta,putDelta,callBid,callAsk,putBid,putAsk,pcsCredit_w5,ccsCredit_w5,expirationType,callIV,putIV
980.0,0.0,0.0,0.0,0,0,0.00039,-0.99998,,,,,,,Regular,0.2459,0.204
985.0,0.0,0.0,0.0,0,0,0.00032,-0.99998,,,,,,,Regular,0.2459,0.204
990.0,0.0,0.0,0.0,0,0,0.00026,-0.99999,,,,,,,Regular,0.2459,0.204
995.0,0.0,0.0,0.0,0,0,0.00021,-0.99999,,,,,,,Regular,0.2459,0.204
1000.0,0.0,0.0,0.0,0,0,0.00017,-0.99999,,,,,,,Regular,0.2459,0.204
1005.0,0.0,0.0,0.0,0,0,0.00014,-0.99999,,,,,,,Regular,0.2459,0.204
1010.0,0.0,0.0,0.0,0,0,0.00011,-1.0,,,,,,,Regular,0.2459,0.204
1015.0,0.0,0.0,0.0,0,0,9E-05,-1.0,,,,,,,Regular,0.2459,0.204
1020.0,0.0,0.0,0.0,0,0,7E-05,-1.0,,,,,,,Regular,0.2459,0.204
1025.0,0.0,0.0,0.0,0,0,6E-05,-1.0,,,,,,,Regular,0.2459,0.204
1030.0,0.0,0.0,0.0,0,0,5E-05,-1.0,,,,,,,Regular,0.2459,0.204
1035.0,0.0,0.0,0.0,0,0,4E-05,-1.0,,,,,,,Regular,0.2459,0.204
1040.0,0.0,0.0,0.0,0,0,3E-05,-1.0,,,,,,,Regular,0.2459,0.204
1045.0,0.0,0.0,0.0,0,0,2E-05,-1.0,,,,,,,Regular,0.2459,0.204
1050.0,0.0,0.0,0.0,0,0,2E-05,-1.0,,,,,,,Regular,0.2459,0.204
1055.0,0.0,0.0,0.0,0,0,2E-05,-1.0,,,,,,,Regular,0.2459,0.204
1060.0,0.0,0.0,0.0,0,0,1E-05,-1.0,,,,,,,Regular,0.2459,0.204
1065.0,0.0,0.0,0.0,0,0,1E-05,-1.0,,,,,,,Regular,0.2459,0.204
1070.0,0.0,0.0,0.0,0,0,1E-05,-1.0,,,,,,,Regular,0.2459,0.204
1075.0,0.0,0.0,0.0,0,0,1E-05,-1.0,,,,,,,Regular,0.2459,0.204
1080.0,0.0,0.0,0.0,0,0,0.0,-1.0,,,,,,,Regular,0.2459,0.204
1085.0,0.0,0.0,0.0,0,0,0.0,-1.0,,,,,,,Regular,0.2459,0.204
