strike,callGEX_musd,putGEX_musd,netGEX_musd,callOI,putOI,callDelta,putDelta,callBid,callAsk,putBid,putAsk,pcsCredit_w5,ccsCredit_w5,expirationType,callIV,putIV
776.0,482.1967,-522.3013,-40.1046,780,725,0.44839,-0.5634,12.42,12.46,16.09,16.14,2.22,2.45,Regular,0.1331,0.1137
777.0,360.7354,-868.3671,-507.6317,582,1204,0.43754,-0.57604,11.9,11.94,16.58,16.64,2.28,2.39,Regular,0.1322,0.1129
778.0,1521.8883,-364.7491,1157.1392,2451,506,0.42662,-0.58869,11.38,11.41,16.92,17.31,2.18,2.32,Regular,0.1314,0.1122
779.0,1007.6249,-289.2257,718.3992,1621,402,0.4156,-0.60135,10.88,10.91,17.47,17.84,2.27,2.24,Regular,0.1305,0.1116
780.0,3435.203,-1176.9929,2258.2101,5528,1640,0.40459,-0.61412,10.39,10.43,18.08,18.38,2.42,2.16,Regular,0.1297,0.1108
781.0,1119.8519,-101.5597,1018.2922,1804,142,0.39352,-0.62696,9.93,9.97,18.54,18.97,2.4,2.1,Regular,0.1289,0.1101
782.0,557.9162,-102.517,455.3992,901,144,0.38249,-0.63983,9.47,9.51,19.11,19.5,2.47,2.02,Regular,0.1281,0.1093
783.0,424.6249,-58.6752,365.9497,688,83,0.37143,-0.65249,9.03,9.06,19.7,20.09,2.39,1.95,Regular,0.1274,0.1087
784.0,591.2982,-81.3421,509.9561,962,116,0.36034,-0.66516,8.61,8.64,20.29,20.71,2.45,1.89,Regular,0.1266,0.108
785.0,2140.5218,-248.0511,1892.4707,3502,357,0.34935,-0.67783,8.2,8.23,20.93,21.35,2.55,1.83,Regular,0.1259,0.1073
786.0,306.0758,0.0,306.0758,504,0,0.33836,-0.69031,7.81,7.83,21.54,22.89,2.57,1.77,Regular,0.1252,0.1067
787.0,303.1372,-46.1668,256.9704,503,68,0.32745,-0.70283,7.42,7.45,22.18,22.57,2.68,1.7,Regular,0.1246,0.1061
788.0,485.1775,0.0,485.1775,812,0,0.31656,-0.71535,7.05,7.08,22.84,23.23,2.75,1.64,Regular,0.1239,0.1053
789.0,417.5934,0.0,417.5934,706,0,0.30585,-0.72743,6.69,6.72,22.38,23.92,1.67,1.57,Regular,0.1233,0.1048
790.0,5960.3746,-67.4436,5892.931,10189,104,0.2952,-0.73949,6.35,6.37,24.25,24.58,2.9,1.51,Regular,0.1227,0.1041
791.0,327.1157,0.0,327.1157,566,0,0.28462,-0.75154,6.01,6.04,23.77,25.31,0.88,1.44,Regular,0.1221,0.1034
792.0,262.8425,0.0,262.8425,461,0,0.27426,-0.76305,5.69,5.72,25.62,26.04,3.05,1.38,Regular,0.1215,0.1029
793.0,399.5438,0.0,399.5438,711,0,0.26395,-0.7745,5.39,5.41,26.35,26.78,3.12,1.33,Regular,0.121,0.1023
794.0,418.1065,-0.5962,417.5103,756,1,0.25391,-0.78593,5.09,5.12,27.11,27.5,3.19,1.26,Regular,0.1205,0.1017
