strike,callGEX_musd,putGEX_musd,netGEX_musd,callOI,putOI,callDelta,putDelta,callBid,callAsk,putBid,putAsk,pcsCredit_w5,ccsCredit_w5,expirationType,callIV,putIV
701.0,244.7527,-227.4324,17.3203,506,426,0.69599,-0.28086,25.17,25.58,5.78,5.85,0.93,3.4,Regular,0.2114,0.1846
702.0,347.3359,-335.3655,11.9704,704,614,0.68752,-0.29033,24.41,24.8,6.01,6.07,0.98,3.44,Regular,0.2098,0.1833
703.0,130.2842,-454.6428,-324.3586,259,814,0.67882,-0.30005,23.62,24.04,6.24,6.3,1.02,3.37,Regular,0.2082,0.182
704.0,169.169,-393.7848,-224.6158,330,690,0.66989,-0.31009,22.89,23.27,6.48,6.54,1.06,3.35,Regular,0.2066,0.1808
705.0,3948.9723,-7886.2675,-3937.2952,7567,13527,0.66063,-0.32033,22.11,22.5,6.73,6.79,1.12,3.27,Regular,0.2051,0.1794
706.0,312.8968,-604.7205,-291.8237,590,1016,0.65097,-0.33085,21.38,21.77,6.98,7.04,1.13,3.23,Regular,0.204,0.1781
707.0,134.1431,-594.0899,-459.9468,249,979,0.64114,-0.34176,20.86,20.97,7.26,7.33,1.19,3.37,Regular,0.2028,0.1769
708.0,414.8374,-416.8685,-2.0311,758,674,0.63119,-0.35288,20.14,20.25,7.54,7.61,1.24,3.33,Regular,0.2015,0.1756
709.0,273.5549,-257.0913,16.4636,492,408,0.6211,-0.36424,19.43,19.54,7.83,7.9,1.29,3.27,Regular,0.2,0.1743
710.0,24165.0048,-18098.3048,6066.7,42787,28231,0.61083,-0.37595,18.73,18.84,8.13,8.2,1.34,3.21,Regular,0.1985,0.1731
711.0,719.7937,-1920.8838,-1201.0901,1256,2947,0.6003,-0.38791,18.06,18.15,8.44,8.52,1.4,3.16,Regular,0.1971,0.1718
712.0,681.7246,-4304.427,-3622.7024,1173,6500,0.58956,-0.40013,17.38,17.49,8.77,8.84,1.44,3.09,Regular,0.1956,0.1706
713.0,759.7967,-1227.0595,-467.2628,1290,1825,0.5786,-0.41259,16.72,16.81,9.11,9.18,1.5,3.03,Regular,0.1942,0.1693
714.0,470.5463,-764.154,-293.6077,789,1121,0.56743,-0.42534,16.07,16.16,9.46,9.54,1.56,2.96,Regular,0.1928,0.1681
715.0,9916.0799,-7085.3581,2830.7218,16430,10266,0.55606,-0.43836,15.44,15.52,9.83,9.9,1.63,2.93,Regular,0.1914,0.167
