strike,callGEX_musd,putGEX_musd,netGEX_musd,callOI,putOI,callDelta,putDelta,callBid,callAsk,putBid,putAsk,pcsCredit_w5,ccsCredit_w5,expirationType
796.0,1542.4607,-0.595,1541.8657,3747,2,0.0814,-0.95921,0.77,0.78,29.42,32.61,2.53,0.32,Regular
797.0,645.0626,0.0,645.0626,1676,0,0.07418,-0.96422,0.69,0.7,30.35,33.59,1.38,0.28,Regular
798.0,1252.9289,0.0,1252.9289,3492,0,0.06741,-0.96926,0.61,0.63,31.28,34.47,1.39,0.24,Regular
799.0,1118.3696,-0.4138,1117.9558,3337,2,0.06175,-0.97441,0.55,0.56,32.27,35.45,1.4,0.22,Regular
800.0,10295.8816,-9.7188,10286.1628,32964,56,0.05644,-0.97971,0.49,0.51,33.18,36.39,1.41,0.19,Regular
801.0,1444.9089,0.0,1444.9089,4978,0,0.05141,-0.9853,0.44,0.45,34.15,37.34,1.54,0.16,Regular
802.0,369.3484,0.0,369.3484,1374,0,0.04662,-0.99143,0.4,0.41,35.12,38.3,1.53,0.15,Regular
803.0,728.1675,0.0,728.1675,2914,0,0.04267,-0.99757,0.36,0.37,36.09,39.26,1.62,0.13,Regular
804.0,546.3027,0.0,546.3027,2345,0,0.03931,-0.99918,0.32,0.33,37.08,40.24,1.63,0.11,Regular
805.0,2408.1605,0.0,2408.1605,11119,0,0.03607,-0.99922,0.29,0.3,38.06,41.21,1.67,0.09,Regular
806.0,348.9654,0.0,348.9654,1742,0,0.03285,-0.99925,0.27,0.28,39.06,42.19,1.72,0.09,Regular
807.0,214.5971,0.0,214.5971,1162,0,0.02979,-0.99929,0.24,0.25,40.05,43.18,1.75,0.07,Regular
808.0,194.919,0.0,194.919,1135,0,0.02743,-0.99932,0.22,0.23,41.05,44.15,1.79,0.06,Regular
809.0,233.3875,0.0,233.3875,1454,0,0.02549,-0.99935,0.2,0.21,42.05,45.15,1.81,0.05,Regular
810.0,1261.995,0.0,1261.995,8417,0,0.02367,-0.99937,0.19,0.2,43.04,46.15,1.83,0.05,Regular
811.0,124.6273,0.0,124.6273,891,0,0.02194,-0.9994,0.17,0.18,44.04,47.13,1.85,0.04,Regular
812.0,129.1691,0.0,129.1691,985,0,0.0205,-0.99942,0.16,0.17,45.04,48.14,1.86,0.04,Regular
813.0,477.6995,0.0,477.6995,3876,0,0.01923,-0.99945,0.15,0.16,46.04,49.14,1.89,0.03,Regular
814.0,114.7386,0.0,114.7386,992,0,0.018,-0.99947,0.14,0.15,47.03,50.13,1.88,0.03,Regular
815.0,1509.9075,0.0,1509.9075,13945,0,0.01678,-0.99949,0.13,0.14,48.03,51.13,1.88,0.02,Regular
816.0,136.558,0.0,136.558,1349,0,0.01562,-0.99951,0.12,0.13,49.03,52.14,1.9,0.02,Regular
817.0,72.7555,0.0,72.7555,764,0,0.01468,-0.99953,0.11,0.12,50.03,53.14,1.89,0.01,Regular
818.0,286.3286,0.0,286.3286,3170,0,0.01395,-0.99955,0.11,0.12,50.94,54.15,1.8,0.02,Regular
819.0,40.3985,0.0,40.3985,471,0,0.01329,-0.99957,0.1,0.11,51.94,55.15,1.81,0.01,Regular
820.0,2638.7456,0.0,2638.7456,32428,0,0.01263,-0.99959,0.1,0.11,52.94,56.15,1.81,0.02,Regular
821.0,64.6218,0.0,64.6218,838,0,0.01199,-0.99961,0.09,0.1,53.94,57.16,1.8,,Regular
822.0,115.9754,0.0,115.9754,1589,0,0.01136,-0.99962,0.09,0.1,54.94,58.16,1.8,,Regular
823.0,78.4765,0.0,78.4765,1135,0,0.01077,-0.99964,0.08,0.09,55.94,59.16,1.79,,Regular
824.0,82.1883,0.0,82.1883,1244,0,0.01034,-0.99965,0.08,0.09,56.94,60.16,1.79,,Regular
825.0,605.737,0.0,605.737,9575,0,0.00995,-0.99967,0.07,0.08,57.94,61.15,1.79,0,Regular
830.0,404.1765,0.0,404.1765,7989,0,0.00812,-0.99973,0.06,0.07,62.94,66.16,1.79,0,Regular
835.0,196.1431,0.0,196.1431,4896,0,0.00651,-0.99977,0.05,0.06,67.94,71.16,1.78,0,Regular
840.0,179.1707,0.0,179.1707,5512,0,0.00538,-0.99981,0.04,0.05,72.94,76.16,1.78,-0.01,Regular
845.0,0.0,0.0,0.0,0,0,0.00464,-0.99984,0.04,0.05,77.94,81.16,1.78,0,Regular
850.0,0.0,0.0,0.0,0,0,0.00403,-0.99986,0.03,0.04,82.94,86.15,1.78,-0.01,Regular
855.0,0.0,0.0,0.0,0,0,0.00346,-0.99988,0.03,0.04,87.94,91.16,1.79,,Regular
860.0,0.0,0.0,0.0,0,0,0.00297,-0.9999,,,,,,,Regular
865.0,0.0,0.0,0.0,0,0,0.00265,-0.99991,,,,,,,Regular
870.0,0.0,0.0,0.0,0,0,0.00239,-0.99992,,,,,,,Regular
875.0,0.0,0.0,0.0,0,0,0.00215,-0.99993,,,,,,,Regular
880.0,0.0,0.0,0.0,0,0,0.00193,-0.99994,,,,,,,Regular
885.0,0.0,0.0,0.0,0,0,0.00171,-0.99994,,,,,,,Regular
890.0,0.0,0.0,0.0,0,0,0.00152,-0.99995,,,,,,,Regular
895.0,0.0,0.0,0.0,0,0,0.00137,-0.99995,,,,,,,Regular
900.0,0.0,0.0,0.0,0,0,0.00123,-0.99996,,,,,,,Regular
905.0,0.0,0.0,0.0,0,0,0.0011,-0.99996,,,,,,,Regular
910.0,0.0,0.0,0.0,0,0,0.00098,-0.99997,,,,,,,Regular
915.0,0.0,0.0,0.0,0,0,0.00086,-0.99997,,,,,,,Regular
920.0,0.0,0.0,0.0,0,0,0.00075,-0.99997,,,,,,,Regular
925.0,0.0,0.0,0.0,0,0,0.00064,-0.99998,,,,,,,Regular
930.0,0.0,0.0,0.0,0,0,0.00053,-0.99998,,,,,,,Regular
935.0,0.0,0.0,0.0,0,0,0.00038,-0.99999,,,,,,,Regular
940.0,0.0,0.0,0.0,0,0,0.00028,-0.99999,,,,,,,Regular
945.0,0.0,0.0,0.0,0,0,0.0002,-1.0,,,,,,,Regular
950.0,0.0,0.0,0.0,0,0,0.00014,-1.0,,,,,,,Regular
955.0,0.0,0.0,0.0,0,0,0.0001,-1.0,,,,,,,Regular
960.0,0.0,0.0,0.0,0,0,7E-05,-1.0,,,,,,,Regular
965.0,0.0,0.0,0.0,0,0,5E-05,-1.0,,,,,,,Regular
970.0,0.0,0.0,0.0,0,0,3E-05,-1.0,,,,,,,Regular
975.0,0.0,0.0,0.0,0,0,2E-05,-1.0,,,,,,,Regular
980.0,0.0,0.0,0.0,0,0,2E-05,-1.0,,,,,,,Regular
985.0,0.0,0.0,0.0,0,0,1E-05,-1.0,,,,,,,Regular
990.0,0.0,0.0,0.0,0,0,1E-05,-1.0,,,,,,,Regular
995.0,0.0,0.0,0.0,0,0,1E-05,-1.0,,,,,,,Regular
1000.0,0.0,0.0,0.0,0,0,0.0,-1.0,,,,,,,Regular
