strike,callGEX_musd,putGEX_musd,netGEX_musd,callOI,putOI,callDelta,putDelta,callBid,callAsk,putBid,putAsk,pcsCredit_w5,ccsCredit_w5,expirationType
625.0,0.2115,0.0,0.2115,86,0,0.00527,-0.99985,,,,,,,Regular
630.0,0.0,0.0,0.0,0,0,0.00506,-0.99986,,,,,,,Regular
635.0,0.0,0.0,0.0,0,0,0.00485,-0.99986,,,,,,,Regular
640.0,0.0,0.0,0.0,0,0,0.00464,-0.99987,,,,,,,Regular
650.0,0.0,0.0,0.0,0,0,0.0043,-0.99988,,,,,,,Regular
660.0,0.0,0.0,0.0,0,0,0.00407,-0.99989,,,,,,,Regular
670.0,0.0,0.0,0.0,0,0,0.00388,-0.9999,,,,,,,Regular
680.0,0.0,0.0,0.0,0,0,0.00371,-0.99991,,,,,,,Regular
690.0,0.0,0.0,0.0,0,0,0.00354,-0.99991,,,,,,,Regular
700.0,0.0,0.0,0.0,0,0,0.00338,-0.99992,,,,,,,Regular
710.0,0.0,0.0,0.0,0,0,0.00323,-0.99993,,,,,,,Regular
720.0,0.0,0.0,0.0,0,0,0.00308,-0.99994,,,,,,,Regular
730.0,0.0,0.0,0.0,0,0,0.00293,-0.99994,,,,,,,Regular
740.0,0.0,0.0,0.0,0,0,0.00279,-0.99995,,,,,,,Regular
750.0,0.0,0.0,0.0,0,0,0.00265,-0.99995,,,,,,,Regular
760.0,0.0,0.0,0.0,0,0,0.00252,-0.99996,,,,,,,Regular
770.0,0.0,0.0,0.0,0,0,0.00239,-0.99996,,,,,,,Regular
780.0,0.0,0.0,0.0,0,0,0.00226,-0.99996,,,,,,,Regular
790.0,0.0,0.0,0.0,0,0,0.00214,-0.99997,,,,,,,Regular
800.0,0.0,0.0,0.0,0,0,0.00205,-0.99997,,,,,,,Regular
810.0,0.0,0.0,0.0,0,0,0.00199,-0.99997,,,,,,,Regular
820.0,0.0,0.0,0.0,0,0,0.00193,-0.99998,,,,,,,Regular
830.0,0.0,0.0,0.0,0,0,0.00187,-0.99998,,,,,,,Regular
840.0,0.0,0.0,0.0,0,0,0.00182,-0.99998,,,,,,,Regular
850.0,0.0,0.0,0.0,0,0,0.00176,-0.99998,,,,,,,Regular
860.0,0.0,0.0,0.0,0,0,0.00171,-0.99999,,,,,,,Regular
870.0,0.0,0.0,0.0,0,0,0.00166,-0.99999,,,,,,,Regular
880.0,0.0,0.0,0.0,0,0,0.00161,-0.99999,,,,,,,Regular
890.0,0.0,0.0,0.0,0,0,0.00156,-0.99999,,,,,,,Regular
900.0,0.0,0.0,0.0,0,0,0.00151,-0.99999,,,,,,,Regular
910.0,0.0,0.0,0.0,0,0,0.00146,-0.99999,,,,,,,Regular
920.0,0.0,0.0,0.0,0,0,0.00142,-0.99999,,,,,,,Regular
930.0,0.0,0.0,0.0,0,0,0.00137,-1.0,,,,,,,Regular
940.0,0.0,0.0,0.0,0,0,0.00132,-1.0,,,,,,,Regular
950.0,0.0,0.0,0.0,0,0,0.00128,-1.0,,,,,,,Regular
960.0,0.0,0.0,0.0,0,0,0.00124,-1.0,,,,,,,Regular
970.0,0.0,0.0,0.0,0,0,0.00119,-1.0,,,,,,,Regular
980.0,0.0,0.0,0.0,0,0,0.00115,-1.0,,,,,,,Regular
990.0,0.0,0.0,0.0,0,0,0.00111,-1.0,,,,,,,Regular
