strike,callGEX_musd,putGEX_musd,netGEX_musd,callOI,putOI,callDelta,putDelta,callBid,callAsk,putBid,putAsk,pcsCredit_w5,ccsCredit_w5,expirationType
715.0,7643.5272,-7041.3223,602.2049,14301,11557,0.46503,-0.54272,12.57,12.66,15.79,15.87,2.2,2.41,Regular
716.0,351.7343,-325.7925,25.9418,656,533,0.45413,-0.5552,12.05,12.14,16.28,16.38,2.24,2.31,Regular
717.0,1751.2023,-673.9879,1077.2144,3258,1101,0.44315,-0.56772,11.54,11.63,16.78,16.88,2.28,2.24,Regular
718.0,290.8204,-574.6767,-283.8563,540,938,0.43207,-0.58036,11.06,11.14,17.3,17.41,2.37,2.19,Regular
719.0,2390.1553,-1036.3282,1353.8271,4436,1691,0.42099,-0.59314,10.58,10.66,17.81,17.93,2.4,2.12,Regular
720.0,11418.9108,-6711.2656,4707.6452,21201,10966,0.40986,-0.60592,10.12,10.16,18.36,18.47,2.49,2.08,Regular
721.0,729.8364,-269.1602,460.6762,1358,441,0.39881,-0.61872,9.67,9.74,18.92,19.04,2.54,2.01,Regular
722.0,588.9886,-477.7404,111.2482,1099,786,0.38772,-0.63151,9.22,9.3,19.49,19.61,2.61,1.94,Regular
723.0,451.3938,-498.9375,-47.5437,845,825,0.37656,-0.64438,8.79,8.87,20.07,20.19,2.66,1.87,Regular
724.0,467.9695,-682.4633,-214.4938,880,1136,0.36545,-0.65719,8.37,8.46,20.67,20.79,2.74,1.78,Regular
725.0,12791.5601,-4741.3081,8050.252,24181,7952,0.35432,-0.67006,7.97,8.04,21.29,21.4,2.82,1.72,Regular
726.0,808.7526,-429.6148,379.1378,1539,727,0.34328,-0.68293,7.58,7.66,21.89,22.02,2.85,1.65,Regular
727.0,353.595,-477.0292,-123.4342,678,816,0.33228,-0.69564,7.21,7.28,22.53,22.65,2.92,1.6,Regular
728.0,224.8622,-167.4163,57.4459,435,290,0.32139,-0.70819,6.85,6.92,23.13,23.26,2.94,1.54,Regular
729.0,412.2232,-181.6533,230.5699,805,319,0.31045,-0.72078,6.53,6.59,23.8,23.92,3.01,1.51,Regular
730.0,16184.1323,-5399.7946,10784.3377,31928,9626,0.29949,-0.73338,6.19,6.25,24.19,24.68,2.79,1.44,Regular
731.0,389.0538,-261.7818,127.272,777,475,0.28889,-0.74547,5.86,5.93,24.97,25.41,2.95,1.38,Regular
732.0,347.1026,-304.9667,42.1359,703,564,0.27863,-0.75753,5.55,5.61,25.64,26.11,2.99,1.32,Regular
733.0,2431.2429,-355.9772,2075.2657,4997,672,0.26837,-0.76957,5.25,5.31,26.31,26.83,3.05,1.26,Regular
734.0,893.201,-219.4557,673.7453,1864,424,0.25803,-0.78092,4.96,5.02,27.11,27.63,3.19,1.2,Regular
735.0,6457.5489,-2827.1567,3630.3922,13697,5599,0.24774,-0.79219,4.69,4.75,27.89,28.32,3.21,1.16,Regular
736.0,686.8873,-77.716,609.1713,1484,158,0.23807,-0.80358,4.42,4.48,28.47,29.14,3.06,1.09,Regular
737.0,422.198,0.0,422.198,930,0,0.22851,-0.81503,4.17,4.23,29.36,29.93,3.25,1.04,Regular
738.0,353.2775,0.0,353.2775,794,0,0.21888,-0.82667,3.93,3.99,30.01,30.69,3.18,0.99,Regular
739.0,358.0738,-26.0331,332.0407,822,58,0.20929,-0.83855,3.7,3.76,30.88,31.49,3.25,0.94,Regular
740.0,14224.2863,-2046.2946,12177.9917,33408,4728,0.20023,-0.85014,3.48,3.53,31.7,32.29,3.38,0.9,Regular
741.0,722.7064,0.0,722.7064,1739,0,0.19163,-0.85943,3.28,3.33,32.41,33.11,3.27,0.85,Regular
742.0,316.9031,0.0,316.9031,782,0,0.18308,-0.86816,3.08,3.13,33.4,33.86,3.47,0.81,Regular
743.0,405.4025,-18.4139,386.9886,1027,48,0.17446,-0.87698,2.89,2.94,34.13,34.7,3.44,0.76,Regular
744.0,401.299,-372.8462,28.4528,1045,1017,0.16599,-0.88574,2.71,2.76,35.04,35.55,3.55,0.72,Regular
745.0,7068.1224,-1382.7752,5685.3472,18943,3955,0.15836,-0.89395,2.54,2.58,35.79,36.44,3.5,0.68,Regular
746.0,315.8053,0.0,315.8053,872,0,0.15093,-0.9021,2.38,2.43,36.79,37.31,3.68,0.64,Regular
747.0,333.8924,0.0,333.8924,951,0,0.14351,-0.91039,2.22,2.27,37.53,38.16,3.67,0.6,Regular
748.0,179.1481,0.0,179.1481,527,0,0.13624,-0.91851,2.09,2.13,38.5,39.08,3.8,0.58,Regular
749.0,859.1075,0.0,859.1075,2614,0,0.12902,-0.92535,1.95,1.99,39.35,40.04,3.8,0.54,Regular
750.0,16348.5654,-734.4356,15614.1298,51512,2807,0.12214,-0.93191,1.82,1.86,40.39,40.98,3.95,0.5,Regular
751.0,270.2015,0.0,270.2015,882,0,0.11594,-0.93838,1.7,1.74,41.18,41.9,3.87,0.47,Regular
752.0,174.0217,0.0,174.0217,589,0,0.11002,-0.94415,1.58,1.62,42.1,42.82,3.94,0.44,Regular
753.0,223.055,0.0,223.055,784,0,0.10412,-0.94979,1.48,1.51,43.16,43.76,4.08,0.41,Regular
754.0,2424.9823,0.0,2424.9823,8865,0,0.09831,-0.95555,1.38,1.41,44.07,44.7,4.03,0.39,Regular
755.0,6154.1456,-6.3265,6147.8191,23411,36,0.09292,-0.9613,1.29,1.32,44.91,45.64,3.93,0.37,Regular
