simbolo,vencimiento,lado,ventana,fecha_medicion,dte,spot,atm_iv,em,w,banda_lo,banda_hi,pct_lado,xmed,xvalle,argmax,borde,delta_borde,k_delta_max,ata,spot_venc,cerro_mas_alla,toco
IWM,2025-02-21,PUT,2018-2025,2025-01-07,45,222.72,0.21,16.422,4.927,209.07,214.0,48.53,1138.255,,214.0,209.07,0.1954,209.36,banda,217.8,0,0
IWM,2025-02-21,CALL,2018-2025,2025-01-07,45,222.72,0.21,16.422,4.927,226.0,230.93,34.71,6.472,,235.0,230.93,0.3433,238.15,delta,217.8,0,0
IWM,2025-03-21,PUT,2018-2025,2025-02-04,45,226.93,0.20512,16.344,4.903,213.1,218.0,43.76,15.166,,215.0,213.1,0.1957,213.72,banda,203.79,1,1
IWM,2025-03-21,CALL,2018-2025,2025-02-04,45,226.93,0.20512,16.344,4.903,231.0,235.9,32.82,28.262,,235.0,235.9,0.3204,241.15,delta,203.79,0,0
IWM,2025-04-17,PUT,2018-2025,2025-03-03,45,208.78,0.24902,18.255,5.477,199.52,205.0,77.44,41.212,,205.0,199.52,0.2794,194.25,delta,186.48,1,1
IWM,2025-04-17,CALL,2018-2025,2025-03-03,45,208.78,0.24902,18.255,5.477,220.0,225.48,42.2,25.958,,222.0,225.48,0.1752,224.38,banda,186.48,0,0
IWM,2025-05-16,PUT,2018-2025,2025-04-01,45,199.51,0.24414,17.103,5.131,189.87,195.0,70.29,12.338,,190.0,189.87,0.2647,185.62,delta,209.85,0,1
IWM,2025-05-16,CALL,2018-2025,2025-04-01,45,199.51,0.24414,17.103,5.131,210.0,215.13,35.66,26.132,,215.0,215.13,0.1924,214.68,banda,209.85,0,0
IWM,2025-06-20,PUT,2018-2025,2025-05-06,45,196.77,0.25877,17.879,5.364,184.64,190.0,50.77,17.078,,190.0,184.64,0.2443,181.43,delta,209.21,0,0
IWM,2025-06-20,CALL,2018-2025,2025-05-06,45,196.77,0.25877,17.879,5.364,210.0,215.36,33.04,34.586,,210.0,215.36,0.1441,211.73,banda,209.21,0,1
IWM,2025-07-18,PUT,2018-2025,2025-06-03,45,209.03,0.21975,16.129,4.839,197.16,202.0,28.26,4.235,,200.0,197.16,0.2262,195.48,delta,222.33,0,0
IWM,2025-07-18,CALL,2018-2025,2025-06-03,45,209.03,0.21975,16.129,4.839,220.0,224.84,44.03,925.202,,220.0,224.84,0.1652,223.21,banda,222.33,0,1
IWM,2025-08-15,PUT,2018-2025,2025-07-01,45,218.01,0.21487,16.448,4.935,203.07,208.0,30.84,5.754,,205.0,203.07,0.1796,204.4,banda,227.13,0,0
IWM,2025-08-15,CALL,2018-2025,2025-07-01,45,218.01,0.21487,16.448,4.935,230.0,234.93,45.22,492.041,0.047,230.0,234.93,0.1829,233.95,banda,227.13,0,0
IWM,2025-09-19,PUT,2018-2025,2025-08-05,45,220.85,0.22951,17.797,5.339,209.66,215.0,49.58,11.572,,210.0,209.66,0.2562,205.48,delta,242.98,0,0
IWM,2025-09-19,CALL,2018-2025,2025-08-05,45,220.85,0.22951,17.797,5.339,230.0,235.34,56.17,23.515,,230.0,235.34,0.2141,236.15,delta,242.98,1,1
IWM,2025-10-17,PUT,2018-2025,2025-09-02,45,233.9,0.21975,18.048,5.414,219.59,225.0,39.03,13.011,,215.0,219.59,0.2075,218.74,delta,243.41,0,0
IWM,2025-10-17,CALL,2018-2025,2025-09-02,45,233.9,0.21975,18.048,5.414,240.0,245.41,56.89,3.761,,240.0,245.41,0.2836,250.12,delta,243.41,0,1
IWM,2025-11-21,PUT,2018-2025,2025-10-07,45,244.16,0.21487,18.421,5.526,229.47,235.0,43.13,153.041,,235.0,229.47,0.2006,229.43,delta,235.6,0,1
IWM,2025-11-21,CALL,2018-2025,2025-10-07,45,244.16,0.21487,18.421,5.526,250.0,255.53,67.63,657.326,,250.0,255.53,0.2946,261.02,delta,235.6,0,0
IWM,2025-12-19,PUT,2018-2025,2025-11-04,45,241.2,0.24414,20.676,6.203,229.8,236.0,39.1,8.645,,235.0,229.8,0.2705,224.29,delta,251.93,0,1
IWM,2025-12-19,CALL,2018-2025,2025-11-04,45,241.2,0.24414,20.676,6.203,249.0,255.2,49.95,13.739,,250.0,255.2,0.2641,258.58,delta,251.93,0,1
