simbolo,vencimiento,lado,ventana,fecha_medicion,dte,spot,atm_iv,em,w,banda_lo,banda_hi,pct_lado,xmed,xvalle,argmax,borde,delta_borde,k_delta_max,ata,spot_venc,cerro_mas_alla,toco
QQQ,2016-09-16,PUT,2013-2017,2016-08-02,45,114.96,0.13683,5.523,1.381,109.62,111.0,20.68,12.718,0.459,110.0,109.62,0.2084,109.34,delta,117.29,0,0
QQQ,2016-09-16,CALL,2013-2017,2016-08-02,45,114.96,0.13683,5.523,1.381,116.0,117.38,44.57,77.991,,116.0,117.38,0.3262,119.0,delta,117.29,0,1
QQQ,2016-10-21,PUT,2013-2017,2016-09-06,45,117.85,0.12707,5.258,1.315,109.69,111.0,28.21,141.757,0.462,110.0,109.69,0.133,112.29,banda,118.15,0,0
QQQ,2016-10-21,CALL,2013-2017,2016-09-06,45,117.85,0.12707,5.258,1.315,119.0,120.31,55.75,44.084,,120.0,120.31,0.295,121.46,delta,118.15,0,0
QQQ,2016-11-18,PUT,2013-2017,2016-10-04,45,118.37,0.15146,6.295,1.574,114.43,116.0,35.47,377.882,,116.0,114.43,0.2799,112.19,delta,117.32,0,1
QQQ,2016-11-18,CALL,2013-2017,2016-10-04,45,118.37,0.15146,6.295,1.574,120.0,121.57,61.69,50.21,,120.0,121.57,0.2846,122.9,delta,117.32,0,0
QQQ,2016-12-16,PUT,2013-2017,2016-11-01,45,116.11,0.18561,7.567,1.892,112.11,114.0,22.58,280.454,0.775,114.0,112.11,0.3012,108.9,delta,119.6,0,0
QQQ,2016-12-16,CALL,2013-2017,2016-11-01,45,116.11,0.18561,7.567,1.892,119.0,120.89,46.0,139.568,0.337,120.0,120.89,0.2207,121.3,delta,119.6,0,1
QQQ,2017-01-20,PUT,2013-2017,2016-12-06,45,116.88,0.14171,5.815,1.454,114.55,116.0,47.95,59.616,0.121,115.0,114.55,0.3473,111.11,delta,123.25,0,0
QQQ,2017-01-20,CALL,2013-2017,2016-12-06,45,116.88,0.14171,5.815,1.454,119.0,120.45,62.33,109.375,,120.0,120.45,0.2339,120.99,delta,123.25,1,1
QQQ,2017-02-17,PUT,2013-2017,2017-01-03,45,119.54,0.15146,6.357,1.589,115.41,117.0,38.64,542.948,0.262,116.0,115.41,0.2714,113.33,delta,129.81,0,0
QQQ,2017-02-17,CALL,2013-2017,2017-01-03,45,119.54,0.15146,6.357,1.589,124.0,125.59,58.94,488.104,,125.0,125.59,0.1345,124.39,banda,129.81,1,1
QQQ,2017-03-17,PUT,2013-2017,2017-01-31,45,124.57,0.12219,5.345,1.336,119.66,121.0,26.48,663.208,,120.0,119.66,0.2186,119.06,delta,131.69,0,0
QQQ,2017-03-17,CALL,2013-2017,2017-01-31,45,124.57,0.12219,5.345,1.336,126.0,127.34,54.34,58.966,,126.0,127.34,0.3027,128.97,delta,131.69,1,1
QQQ,2017-04-21,PUT,2013-2017,2017-03-07,45,130.51,0.10268,4.705,1.176,126.82,128.0,26.93,185.932,,127.0,126.82,0.2553,125.6,delta,132.56,0,0
QQQ,2017-04-21,CALL,2013-2017,2017-03-07,45,130.51,0.10268,4.705,1.176,134.0,135.18,49.04,750.246,,135.0,135.18,0.1511,134.35,banda,132.56,0,0
QQQ,2017-05-19,PUT,2013-2017,2017-04-04,45,132.51,0.11244,5.232,1.308,129.69,131.0,46.51,2611.098,0.177,130.0,129.69,0.3051,127.36,delta,137.84,0,0
QQQ,2017-05-19,CALL,2013-2017,2017-04-04,45,132.51,0.11244,5.232,1.308,135.0,136.31,64.46,216.036,,135.0,136.31,0.2247,136.6,delta,137.84,1,1
QQQ,2017-06-16,PUT,2013-2017,2017-05-02,45,137.43,0.11732,5.661,1.415,130.58,132.0,29.23,1094.59,0.826,132.0,130.58,0.1572,132.1,banda,138.15,0,0
QQQ,2017-06-16,CALL,2013-2017,2017-05-02,45,137.43,0.11732,5.661,1.415,139.0,140.42,89.02,620.234,,140.0,140.42,0.2729,141.51,delta,138.15,0,1
QQQ,2017-07-21,PUT,2013-2017,2017-06-06,45,142.86,0.12707,6.374,1.594,135.41,137.0,31.41,1396.058,0.724,136.0,135.41,0.1684,136.57,banda,144.11,0,0
QQQ,2017-07-21,CALL,2013-2017,2017-06-06,45,142.86,0.12707,6.374,1.594,145.0,146.59,76.36,196.189,,145.0,146.59,0.2608,147.54,delta,144.11,0,0
QQQ,2017-08-18,PUT,2013-2017,2017-07-03,46,136.19,0.17585,8.502,2.125,129.87,132.0,58.94,1046.553,0.164,130.0,129.87,0.244,128.16,delta,141.23,0,0
QQQ,2017-08-18,CALL,2013-2017,2017-07-03,46,136.19,0.17585,8.502,2.125,142.0,144.13,47.85,19.358,,142.0,144.13,0.1245,142.48,banda,141.23,0,1
QQQ,2017-09-15,PUT,2013-2017,2017-08-01,45,143.56,0.13194,6.651,1.663,139.34,141.0,22.68,1480.781,0.661,140.0,139.34,0.2809,136.88,delta,146.06,0,0
QQQ,2017-09-15,CALL,2013-2017,2017-08-01,45,143.56,0.13194,6.651,1.663,145.0,146.66,51.79,300.549,0.319,146.0,146.66,0.3184,148.52,delta,146.06,0,0
QQQ,2017-10-20,PUT,2013-2017,2017-09-05,45,144.69,0.14171,7.199,1.8,138.2,140.0,28.67,2186.022,,142.0,138.2,0.2187,137.41,delta,148.71,0,0
QQQ,2017-10-20,CALL,2013-2017,2017-09-05,45,144.69,0.14171,7.199,1.8,146.0,147.8,59.75,223.612,,147.0,147.8,0.33,149.91,delta,148.71,1,1
QQQ,2017-11-17,PUT,2013-2017,2017-10-03,45,145.89,0.13195,6.759,1.69,141.31,143.0,32.2,585.309,,142.0,141.31,0.2572,139.51,delta,153.95,0,0
QQQ,2017-11-17,CALL,2013-2017,2017-10-03,45,145.89,0.13195,6.759,1.69,149.0,150.69,63.24,187.819,,149.0,150.69,0.2013,150.71,delta,153.95,1,1
QQQ,2017-12-15,PUT,2013-2017,2017-10-31,45,152.15,0.13683,7.31,1.827,143.17,145.0,19.8,434.367,,145.0,143.17,0.1541,145.16,banda,157.65,0,0
QQQ,2017-12-15,CALL,2013-2017,2017-10-31,45,152.15,0.13683,7.31,1.827,155.0,156.83,80.2,679.26,,156.0,156.83,0.2571,158.07,delta,157.65,1,1
QQQ,2018-01-19,PUT,2018-2025,2017-12-05,45,152.81,0.14658,7.865,1.966,144.03,146.0,16.85,455.593,,145.0,144.03,0.1739,144.98,banda,166.34,0,0
QQQ,2018-01-19,CALL,2018-2025,2017-12-05,45,152.81,0.14658,7.865,1.966,155.0,156.97,47.23,157.218,0.25,155.0,156.97,0.2998,158.81,delta,166.34,1,1
QQQ,2018-02-16,PUT,2018-2025,2018-01-02,45,158.49,0.13195,7.343,1.836,149.16,151.0,20.76,418.709,0.207,145.0,149.16,0.1552,151.21,banda,164.96,0,0
QQQ,2018-02-16,CALL,2018-2025,2018-01-02,45,158.49,0.13195,7.343,1.836,162.0,163.84,43.22,599.216,,160.0,163.84,0.2006,163.84,delta,164.96,1,1
QQQ,2018-03-16,PUT,2018-2025,2018-01-30,45,168.7,0.18073,10.705,2.676,163.32,166.0,32.32,685.644,,165.0,163.32,0.3014,159.25,delta,171.02,0,1
QQQ,2018-03-16,CALL,2018-2025,2018-01-30,45,168.7,0.18073,10.705,2.676,173.0,175.68,49.38,40.76,,175.0,175.68,0.26,177.54,delta,171.02,0,0
QQQ,2018-04-20,PUT,2018-2025,2018-03-06,45,168.54,0.17585,10.407,2.602,159.4,162.0,38.19,613.946,,160.0,159.4,0.2221,158.27,delta,162.3,0,1
QQQ,2018-04-20,CALL,2018-2025,2018-03-06,45,168.54,0.17585,10.407,2.602,173.0,175.6,47.51,5.57,,173.0,175.6,0.2287,176.28,delta,162.3,0,0
QQQ,2018-05-18,PUT,2018-2025,2018-04-03,45,157.26,0.25389,14.019,3.505,151.5,155.0,39.01,140.165,0.222,142.0,151.5,0.3256,144.73,delta,167.46,0,0
QQQ,2018-05-18,CALL,2018-2025,2018-04-03,45,157.26,0.25389,14.019,3.505,170.0,173.5,35.95,42.856,,170.0,173.5,0.0914,168.14,banda,167.46,0,0
QQQ,2018-06-15,PUT,2018-2025,2018-05-01,45,162.78,0.18073,10.33,2.582,157.42,160.0,25.94,52.565,,155.0,157.42,0.2989,152.92,delta,176.98,0,0
QQQ,2018-06-15,CALL,2018-2025,2018-05-01,45,162.78,0.18073,10.33,2.582,165.0,167.58,34.41,12.158,,165.0,167.58,0.3272,170.84,delta,176.98,1,1
QQQ,2018-07-20,PUT,2018-2025,2018-06-05,45,174.84,0.12707,7.801,1.95,162.05,164.0,22.03,18.486,0.426,163.0,162.05,0.115,166.87,banda,178.99,0,0
QQQ,2018-07-20,CALL,2018-2025,2018-06-05,45,174.84,0.12707,7.801,1.95,179.0,180.95,49.56,578.343,,180.0,180.95,0.1915,180.82,banda,178.99,0,0
QQQ,2018-08-17,PUT,2018-2025,2018-07-03,45,170.8,0.19536,11.716,2.929,164.07,167.0,38.12,349.745,0.204,165.0,164.07,0.2913,159.42,delta,179.86,0,0
QQQ,2018-08-17,CALL,2018-2025,2018-07-03,45,170.8,0.19536,11.716,2.929,175.0,177.93,50.86,37.434,,175.0,177.93,0.258,179.55,delta,179.86,1,1
QQQ,2018-09-21,PUT,2018-2025,2018-08-07,45,181.8,0.13195,8.423,2.106,169.89,172.0,24.15,223.101,0.541,170.0,169.89,0.1293,173.55,banda,183.71,0,0
QQQ,2018-09-21,CALL,2018-2025,2018-08-07,45,181.8,0.13195,8.423,2.106,184.0,186.11,42.66,8.521,,185.0,186.11,0.3177,188.55,delta,183.71,0,1
QQQ,2018-10-19,PUT,2018-2025,2018-09-04,45,185.85,0.15146,9.884,2.471,178.53,181.0,26.64,218.88,0.361,180.0,178.53,0.2465,176.48,delta,173.02,1,1
QQQ,2018-10-19,CALL,2018-2025,2018-09-04,45,185.85,0.15146,9.884,2.471,188.0,190.47,36.9,1.754,,190.0,190.47,0.3245,193.33,delta,173.02,0,0
QQQ,2018-11-16,PUT,2018-2025,2018-10-02,45,185.75,0.16122,10.515,2.629,179.37,182.0,27.23,296.485,,180.0,179.37,0.2757,175.97,delta,167.5,1,1
QQQ,2018-11-16,CALL,2018-2025,2018-10-02,45,185.75,0.16122,10.515,2.629,188.0,190.63,42.69,2.243,,190.0,190.63,0.3294,193.87,delta,167.5,0,0
QQQ,2018-12-21,PUT,2018-2025,2018-11-05,46,168.96,0.24414,14.644,3.661,162.34,166.0,34.1,157.416,,165.0,162.34,0.3134,155.87,delta,147.57,1,1
QQQ,2018-12-21,CALL,2018-2025,2018-11-05,46,168.96,0.24414,14.644,3.661,180.0,183.66,34.93,8.224,,180.0,183.66,0.1234,180.34,banda,147.57,0,0
QQQ,2019-01-18,PUT,2018-2025,2018-12-04,45,165.72,0.23439,13.638,3.41,156.59,160.0,40.35,183.084,0.499,160.0,156.59,0.2493,153.78,delta,165.25,0,1
QQQ,2019-01-18,CALL,2018-2025,2018-12-04,45,165.72,0.23439,13.638,3.41,175.0,178.41,29.51,11.27,,175.0,178.41,0.1519,176.19,banda,165.25,0,0
QQQ,2019-02-15,PUT,2018-2025,2018-12-31,46,154.26,0.2978,16.308,4.077,145.92,150.0,38.48,27.155,,150.0,145.92,0.2872,140.56,delta,171.94,0,0
QQQ,2019-02-15,CALL,2018-2025,2018-12-31,46,154.26,0.2978,16.308,4.077,162.0,166.08,38.14,18.55,,165.0,166.08,0.2239,166.87,delta,171.94,1,1
QQQ,2019-03-15,PUT,2018-2025,2019-01-29,45,161.57,0.21975,12.467,3.117,154.88,158.0,36.1,58.794,0.361,155.0,154.88,0.2875,150.56,delta,178.35,0,0
QQQ,2019-03-15,CALL,2018-2025,2019-01-29,45,161.57,0.21975,12.467,3.117,167.0,170.12,39.11,33.529,,170.0,170.12,0.2316,171.29,delta,178.35,1,1
QQQ,2019-04-18,PUT,2018-2025,2019-03-04,45,174.42,0.15634,9.574,2.394,167.61,170.0,24.29,272.671,,160.0,167.61,0.2544,164.85,delta,187.39,0,0
QQQ,2019-04-18,CALL,2018-2025,2019-03-04,45,174.42,0.15634,9.574,2.394,178.0,180.39,43.74,9.763,0.055,176.0,180.39,0.2442,181.55,delta,187.39,1,1
QQQ,2019-05-17,PUT,2018-2025,2019-04-02,45,182.73,0.15634,10.031,2.508,177.49,180.0,22.62,221.749,,175.0,177.49,0.2916,173.62,delta,183.04,0,0
QQQ,2019-05-17,CALL,2018-2025,2019-04-02,45,182.73,0.15634,10.031,2.508,188.0,190.51,48.1,14.14,,185.0,190.51,0.2087,190.77,delta,183.04,0,1
QQQ,2019-06-21,PUT,2018-2025,2019-05-07,45,186.24,0.20999,13.732,3.433,178.57,182.0,41.67,35.656,,180.0,178.57,0.2747,174.2,delta,188.57,0,1
QQQ,2019-06-21,CALL,2018-2025,2019-05-07,45,186.24,0.20999,13.732,3.433,189.0,192.43,48.16,28.824,,190.0,192.43,0.3362,196.83,delta,188.57,0,0
QQQ,2019-07-19,PUT,2018-2025,2019-06-04,45,174.91,0.20999,12.897,3.224,166.78,170.0,40.96,74.697,,170.0,166.78,0.2599,163.6,delta,191.01,0,0
QQQ,2019-07-19,CALL,2018-2025,2019-06-04,45,174.91,0.20999,12.897,3.224,185.0,188.22,31.08,2.436,,185.0,188.22,0.109,184.54,banda,191.01,1,1
QQQ,2019-08-16,PUT,2018-2025,2019-07-02,45,190.01,0.15146,10.105,2.526,173.47,176.0,18.24,33.922,0.51,175.0,173.47,0.1045,180.54,banda,185.48,0,0
QQQ,2019-08-16,CALL,2018-2025,2019-07-02,45,190.01,0.15146,10.105,2.526,193.0,195.53,45.72,427.24,,195.0,195.53,0.3042,198.23,delta,185.48,0,1
QQQ,2019-09-20,PUT,2018-2025,2019-08-06,45,183.26,0.21975,14.14,3.535,176.46,180.0,38.34,60.921,,180.0,176.46,0.3065,170.48,delta,190.8,0,0
QQQ,2019-09-20,CALL,2018-2025,2019-08-06,45,183.26,0.21975,14.14,3.535,192.0,195.54,41.99,20.03,,195.0,195.54,0.1574,193.76,banda,190.8,0,0
QQQ,2019-10-18,PUT,2018-2025,2019-09-04,44,188.33,0.20024,13.093,3.273,174.73,178.0,27.2,99.922,,180.0,174.73,0.182,175.77,banda,191.69,0,0
QQQ,2019-10-18,CALL,2018-2025,2019-09-04,44,188.33,0.20024,13.093,3.273,199.0,202.27,39.89,62.626,,200.0,202.27,0.0697,197.4,banda,191.69,0,0
QQQ,2019-11-15,PUT,2018-2025,2019-10-01,45,187.27,0.21,13.809,3.452,181.55,185.0,39.38,447.578,,185.0,181.55,0.3249,174.6,delta,202.91,0,0
QQQ,2019-11-15,CALL,2018-2025,2019-10-01,45,187.27,0.21,13.809,3.452,192.0,195.45,39.44,68.076,,193.0,195.45,0.2601,197.19,delta,202.91,1,1
QQQ,2019-12-20,PUT,2018-2025,2019-11-05,45,200.21,0.15634,10.99,2.748,192.25,195.0,22.26,18.64,,193.0,192.25,0.2417,190.04,delta,211.71,0,0
QQQ,2019-12-20,CALL,2018-2025,2019-11-05,45,200.21,0.15634,10.99,2.748,205.0,207.75,50.14,13.797,,205.0,207.75,0.232,208.8,delta,211.71,1,1
QQQ,2020-01-17,PUT,2018-2025,2019-12-03,45,201.41,0.17585,12.436,3.109,192.89,196.0,22.79,20.121,,195.0,192.89,0.2592,189.34,delta,223.38,0,0
QQQ,2020-01-17,CALL,2018-2025,2019-12-03,45,201.41,0.17585,12.436,3.109,209.0,212.11,48.15,11.815,,210.0,212.11,0.1272,210.05,banda,223.38,1,1
QQQ,2020-02-21,PUT,2018-2025,2020-01-07,45,215.53,0.15634,11.831,2.958,208.04,211.0,32.48,170.229,0.298,210.0,208.04,0.277,204.04,delta,230.27,0,0
QQQ,2020-02-21,CALL,2018-2025,2020-01-07,45,215.53,0.15634,11.831,2.958,223.0,225.96,59.31,57.288,,225.0,225.96,0.1503,224.09,banda,230.27,1,1
QQQ,2020-03-20,PUT,2018-2025,2020-02-04,45,227.47,0.17097,13.655,3.414,219.59,223.0,24.09,16.539,,210.0,219.59,0.2862,214.5,delta,170.7,1,1
QQQ,2020-03-20,CALL,2018-2025,2020-02-04,45,227.47,0.17097,13.655,3.414,233.0,236.41,60.71,96.687,,233.0,236.41,0.2316,237.24,delta,170.7,0,1
QQQ,2020-04-17,PUT,2018-2025,2020-03-03,45,209.48,0.3417,25.133,6.283,194.72,201.0,46.56,3.067,,200.0,194.72,0.2682,187.37,delta,215.29,0,1
QQQ,2020-04-17,CALL,2018-2025,2020-03-03,45,209.48,0.3417,25.133,6.283,220.0,226.28,33.6,1.928,,220.0,226.28,0.2171,227.29,delta,215.29,0,0
QQQ,2020-05-15,PUT,2018-2025,2020-03-31,45,190.4,0.43926,29.366,7.341,157.66,165.0,28.33,2.524,,160.0,157.66,0.1615,163.76,banda,223.27,0,0
QQQ,2020-05-15,CALL,2018-2025,2020-03-31,45,190.4,0.43926,29.366,7.341,210.0,217.34,37.2,4.054,,215.0,217.34,0.1209,211.13,banda,223.27,1,1
QQQ,2020-06-19,PUT,2018-2025,2020-05-05,45,217.66,0.31243,23.878,5.969,199.03,205.0,25.79,14.22,,200.0,199.03,0.233,195.54,delta,244.24,0,0
QQQ,2020-06-19,CALL,2018-2025,2020-05-05,45,217.66,0.31243,23.878,5.969,225.0,230.97,44.1,4.686,0.186,230.0,230.97,0.2722,235.2,delta,244.24,1,1
QQQ,2020-07-17,PUT,2018-2025,2020-06-02,45,235.63,0.23927,19.796,4.949,216.05,221.0,18.45,5.558,,170.0,216.05,0.2016,215.89,delta,259.42,0,0
QQQ,2020-07-17,CALL,2018-2025,2020-06-02,45,235.63,0.23927,19.796,4.949,242.0,246.95,48.38,116.765,,245.0,246.95,0.253,249.85,delta,259.42,1,1
QQQ,2020-08-21,PUT,2018-2025,2020-07-07,45,256.61,0.27829,25.074,6.269,229.73,236.0,27.42,13.685,0.206,220.0,229.73,0.1732,232.8,banda,281.87,0,0
QQQ,2020-08-21,CALL,2018-2025,2020-07-07,45,256.61,0.27829,25.074,6.269,264.0,270.27,61.88,5.4,,270.0,270.27,0.2918,276.42,delta,281.87,1,1
QQQ,2020-09-18,PUT,2018-2025,2020-08-04,45,270.38,0.26853,25.493,6.373,258.63,265.0,23.57,38.19,0.367,250.0,258.63,0.3162,247.12,delta,266.87,0,0
QQQ,2020-09-18,CALL,2018-2025,2020-08-04,45,270.38,0.26853,25.493,6.373,275.0,281.37,36.39,22.424,,288.0,281.37,0.3333,289.42,delta,266.87,0,1
QQQ,2020-10-16,PUT,2018-2025,2020-09-01,45,299.92,0.31731,33.416,8.354,259.65,268.0,21.5,4.194,,250.0,259.65,0.1406,270.11,banda,288.51,0,0
QQQ,2020-10-16,CALL,2018-2025,2020-09-01,45,299.92,0.31731,33.416,8.354,305.0,313.35,46.54,3.47,,310.0,313.35,0.3514,327.31,delta,288.51,0,0
QQQ,2020-11-20,PUT,2018-2025,2020-10-06,45,275.16,0.35633,34.427,8.607,254.39,263.0,28.79,4.76,0.322,260.0,254.39,0.2626,246.04,delta,290.38,0,0
QQQ,2020-11-20,CALL,2018-2025,2020-10-06,45,275.16,0.35633,34.427,8.607,292.0,300.61,35.49,3.688,,300.0,300.61,0.214,302.16,delta,290.38,0,0
QQQ,2020-12-18,PUT,2018-2025,2020-11-03,45,274.65,0.33195,32.011,8.003,252.0,260.0,27.34,10.618,0.591,260.0,252.0,0.245,246.17,delta,310.06,0,0
QQQ,2020-12-18,CALL,2018-2025,2020-11-03,45,274.65,0.33195,32.011,8.003,284.0,292.0,36.32,23.9,,280.0,292.0,0.2897,298.84,delta,310.06,1,1
QQQ,2021-01-15,PUT,2018-2025,2020-12-01,45,303.46,0.24414,26.014,6.503,274.5,281.0,28.45,36.094,0.396,280.0,274.5,0.1592,280.16,banda,311.86,0,0
QQQ,2021-01-15,CALL,2018-2025,2020-12-01,45,303.46,0.24414,26.014,6.503,309.0,315.5,44.17,12.678,,310.0,315.5,0.3295,324.82,delta,311.86,0,1
QQQ,2021-02-19,PUT,2018-2025,2021-01-05,45,311.86,0.25389,27.802,6.95,289.05,296.0,33.08,4.336,0.22,290.0,289.05,0.2241,285.74,delta,331.02,0,0
QQQ,2021-02-19,CALL,2018-2025,2021-01-05,45,311.86,0.25389,27.802,6.95,320.0,326.95,58.17,9.142,,324.0,326.95,0.2835,332.37,delta,331.02,1,1
QQQ,2021-03-19,PUT,2018-2025,2021-02-02,45,327.68,0.26365,30.335,7.584,313.42,321.0,27.74,93.75,,315.0,313.42,0.3115,299.49,delta,313.14,1,1
QQQ,2021-03-19,CALL,2018-2025,2021-02-02,45,327.68,0.26365,30.335,7.584,339.0,346.58,47.97,7.613,,345.0,346.58,0.2564,350.75,delta,313.14,0,0
QQQ,2021-04-16,PUT,2018-2025,2021-03-02,45,318.4,0.27341,30.567,7.642,297.36,305.0,22.96,3.24,,300.0,297.36,0.2567,289.56,delta,342.01,0,0
QQQ,2021-04-16,CALL,2018-2025,2021-03-02,45,318.4,0.27341,30.567,7.642,329.0,336.64,41.62,8.687,,330.0,336.64,0.2512,340.81,delta,342.01,1,1
QQQ,2021-05-21,PUT,2018-2025,2021-04-06,45,330.82,0.21,24.393,6.098,299.9,306.0,27.13,4.249,,310.0,299.9,0.146,307.76,banda,327.01,0,0
QQQ,2021-05-21,CALL,2018-2025,2021-04-06,45,330.82,0.21,24.393,6.098,335.0,341.1,42.95,11.613,0.432,335.0,341.1,0.345,350.79,delta,327.01,0,1
QQQ,2021-06-18,PUT,2018-2025,2021-05-04,45,330.14,0.22463,26.039,6.51,303.49,310.0,22.89,39.383,0.486,310.0,303.49,0.1885,305.55,banda,342.63,0,0
QQQ,2021-06-18,CALL,2018-2025,2021-05-04,45,330.14,0.22463,26.039,6.51,335.0,341.51,36.52,3.79,0.33,340.0,341.51,0.3281,349.51,delta,342.63,1,1
QQQ,2021-07-16,PUT,2018-2025,2021-06-01,45,332.82,0.19048,22.26,5.565,319.44,325.0,39.46,47.633,,320.0,319.44,0.288,310.41,delta,357.6,0,0
QQQ,2021-07-16,CALL,2018-2025,2021-06-01,45,332.82,0.19048,22.26,5.565,340.0,345.56,37.01,7.211,,340.0,345.56,0.263,349.65,delta,357.6,1,1
QQQ,2021-08-20,PUT,2018-2025,2021-07-06,45,360.19,0.18073,22.857,5.714,344.29,350.0,18.34,4.472,0.376,350.0,344.29,0.2576,337.7,delta,367.73,0,0
QQQ,2021-08-20,CALL,2018-2025,2021-07-06,45,360.19,0.18073,22.857,5.714,365.0,370.71,47.91,37.082,,380.0,370.71,0.3163,377.28,delta,367.73,0,0
QQQ,2021-09-17,PUT,2018-2025,2021-08-03,45,366.81,0.17097,22.02,5.505,344.49,350.0,24.19,40.361,,350.0,344.49,0.2059,343.91,delta,373.83,0,0
QQQ,2021-09-17,CALL,2018-2025,2021-08-03,45,366.81,0.17097,22.02,5.505,375.0,380.51,53.17,96.22,,380.0,380.51,0.2547,383.38,delta,373.83,0,1
QQQ,2021-10-15,PUT,2018-2025,2021-08-31,45,379.95,0.15634,20.857,5.214,364.79,370.0,23.96,17.699,0.333,365.0,364.79,0.2691,357.15,delta,368.94,0,1
QQQ,2021-10-15,CALL,2018-2025,2021-08-31,45,379.95,0.15634,20.857,5.214,385.0,390.21,51.42,35.247,,385.0,390.21,0.2911,395.52,delta,368.94,0,0
QQQ,2021-11-19,PUT,2018-2025,2021-10-05,45,357.38,0.21975,27.575,6.894,343.11,350.0,54.72,19.78,0.173,350.0,343.11,0.3103,329.93,delta,403.99,0,0
QQQ,2021-11-19,CALL,2018-2025,2021-10-05,45,357.38,0.21975,27.575,6.894,369.0,375.89,35.34,6.918,,375.0,375.89,0.2229,376.82,delta,403.99,1,1
QQQ,2021-12-17,PUT,2018-2025,2021-11-02,45,389.05,0.17097,23.355,5.839,369.16,375.0,18.73,14.012,,370.0,369.16,0.2267,365.71,delta,384.91,0,0
QQQ,2021-12-17,CALL,2018-2025,2021-11-02,45,389.05,0.17097,23.355,5.839,395.0,400.84,63.85,41.249,,400.0,400.84,0.2971,406.65,delta,384.91,0,1
QQQ,2022-01-21,PUT,2018-2025,2021-12-07,45,397.83,0.21975,30.696,7.674,368.33,376.0,24.21,21.626,0.376,370.0,368.33,0.208,367.28,delta,351.69,1,1
QQQ,2022-01-21,CALL,2018-2025,2021-12-07,45,397.83,0.21975,30.696,7.674,414.0,421.67,47.04,49.031,,420.0,421.67,0.1742,419.54,banda,351.69,0,0
QQQ,2022-02-18,PUT,2018-2025,2022-01-04,45,396.47,0.20024,27.875,6.969,379.03,386.0,35.64,10.704,0.122,380.0,379.03,0.278,368.83,delta,341.51,1,1
QQQ,2022-02-18,CALL,2018-2025,2022-01-04,45,396.47,0.20024,27.875,6.969,404.0,410.97,33.61,9.121,,420.0,410.97,0.2857,416.54,delta,341.51,0,0
QQQ,2022-03-18,PUT,2018-2025,2022-02-01,45,365.52,0.24901,31.959,7.99,349.01,357.0,33.14,7.689,0.061,350.0,349.01,0.3005,335.75,delta,351.49,0,1
QQQ,2022-03-18,CALL,2018-2025,2022-02-01,45,365.52,0.24901,31.959,7.99,373.0,380.99,38.73,22.052,0.289,375.0,380.99,0.3095,390.02,delta,351.49,0,0
QQQ,2022-04-14,PUT,2018-2025,2022-02-28,45,346.8,0.28804,35.075,8.769,319.23,328.0,35.33,4.473,,320.0,319.23,0.229,314.62,delta,338.43,0,1
QQQ,2022-04-14,CALL,2018-2025,2022-02-28,45,346.8,0.28804,35.075,8.769,370.0,378.77,32.43,5.992,,400.0,378.77,0.1463,372.38,banda,338.43,0,0
QQQ,2022-05-20,PUT,2018-2025,2022-04-05,45,361.1,0.24414,30.955,7.739,337.26,345.0,23.86,3.718,,330.0,337.26,0.2391,331.79,delta,288.68,1,1
QQQ,2022-05-20,CALL,2018-2025,2022-04-05,45,361.1,0.24414,30.955,7.739,378.0,385.74,33.93,9.86,,395.0,385.74,0.1879,385.19,banda,288.68,0,0
QQQ,2022-06-17,PUT,2018-2025,2022-05-03,45,318.82,0.33194,37.16,9.29,298.71,308.0,36.04,74.963,0.307,300.0,298.71,0.2788,287.87,delta,274.69,1,1
QQQ,2022-06-17,CALL,2018-2025,2022-05-03,45,318.82,0.33194,37.16,9.29,341.0,350.29,25.34,18.362,,350.0,350.29,0.1719,347.95,banda,274.69,0,0
QQQ,2022-07-15,PUT,2018-2025,2022-05-31,45,308.28,0.30268,32.763,8.191,291.81,300.0,40.74,6.913,,300.0,291.81,0.2978,279.24,delta,291.87,0,1
QQQ,2022-07-15,CALL,2018-2025,2022-05-31,45,308.28,0.30268,32.763,8.191,323.0,331.19,50.06,35.303,,330.0,331.19,0.232,334.5,delta,291.87,0,0
QQQ,2022-08-19,PUT,2018-2025,2022-07-05,45,286.96,0.32219,32.463,8.116,271.88,280.0,41.55,12.524,,280.0,271.88,0.3052,259.32,delta,322.86,0,0
QQQ,2022-08-19,CALL,2018-2025,2022-07-05,45,286.96,0.32219,32.463,8.116,294.0,302.12,42.14,264.25,0.369,300.0,302.12,0.3303,313.11,delta,322.86,1,1
QQQ,2022-09-16,PUT,2018-2025,2022-08-02,45,314.33,0.27829,30.714,7.678,297.32,305.0,39.75,9.681,,300.0,297.32,0.2808,287.36,delta,289.32,1,1
QQQ,2022-09-16,CALL,2018-2025,2022-08-02,45,314.33,0.27829,30.714,7.678,323.0,330.68,38.68,277.36,,330.0,330.68,0.299,338.47,delta,289.32,0,1
QQQ,2022-10-21,PUT,2018-2025,2022-09-06,45,293.05,0.30756,31.646,7.912,278.09,286.0,48.1,26.007,,280.0,278.09,0.3033,265.95,delta,275.42,1,1
QQQ,2022-10-21,CALL,2018-2025,2022-09-06,45,293.05,0.30756,31.646,7.912,298.0,305.91,26.16,5.859,0.306,300.0,305.91,0.3589,318.57,delta,275.42,0,1
