simbolo,vencimiento,lado,ventana,fecha_medicion,dte,spot,atm_iv,em,w,banda_lo,banda_hi,pct_lado,xmed,xvalle,argmax,borde,delta_borde,k_delta_max,ata,spot_venc,cerro_mas_alla,toco
SPY,2025-07-18,PUT,2018-2025,2025-06-03,45,596.09,0.15146,31.701,6.34,563.66,570.0,20.93,6.272,0.279,565.0,563.66,0.1927,566.24,banda,627.58,0,0
SPY,2025-07-18,CALL,2018-2025,2025-06-03,45,596.09,0.15146,31.701,6.34,609.0,615.34,44.75,27.863,,615.0,615.34,0.276,621.89,delta,627.58,1,1
SPY,2025-08-15,PUT,2018-2025,2025-07-01,45,617.65,0.1417,30.731,6.146,593.85,600.0,22.7,24.643,,600.0,593.85,0.2315,589.76,delta,643.44,0,0
SPY,2025-08-15,CALL,2018-2025,2025-07-01,45,617.65,0.1417,30.731,6.146,625.0,631.15,45.75,1382.277,,630.0,631.15,0.3718,644.42,delta,643.44,1,1
SPY,2025-09-19,PUT,2018-2025,2025-08-05,45,627.97,0.14658,32.32,6.464,599.54,606.0,24.03,9.28,0.403,600.0,599.54,0.2101,598.11,delta,663.7,0,0
SPY,2025-09-19,CALL,2018-2025,2025-08-05,45,627.97,0.14658,32.32,6.464,640.0,646.46,36.68,308.738,,640.0,646.46,0.2985,653.71,delta,663.7,1,1
SPY,2025-10-17,PUT,2018-2025,2025-09-02,45,640.27,0.1417,31.856,6.371,624.63,631.0,24.25,9.7,,630.0,624.63,0.2917,609.83,delta,664.39,0,0
SPY,2025-10-17,CALL,2018-2025,2025-09-02,45,640.27,0.1417,31.856,6.371,654.0,660.37,42.67,4.644,,660.0,660.37,0.265,664.64,delta,664.39,1,1
SPY,2025-11-21,PUT,2018-2025,2025-10-07,45,669.12,0.14658,34.438,6.888,633.11,640.0,20.96,6.942,,650.0,633.11,0.1747,638.8,banda,659.03,0,0
SPY,2025-11-21,CALL,2018-2025,2025-10-07,45,669.12,0.14658,34.438,6.888,680.0,686.89,29.99,4.811,,680.0,686.89,0.3324,697.88,delta,659.03,0,1
QQQ,2013-02-16,PUT,2013-2017,2013-01-02,45,67.2,0.16122,3.804,0.761,63.24,64.0,26.61,93.817,1.0,64.0,63.24,0.1735,63.66,banda,67.75,0,0
QQQ,2013-02-16,CALL,2013-2017,2013-01-02,45,67.2,0.16122,3.804,0.761,68.0,68.76,38.0,205.457,,68.0,68.76,0.3355,70.2,delta,67.75,0,0
QQQ,2013-03-16,PUT,2013-2017,2013-01-30,45,67.02,0.1417,3.335,0.667,65.33,66.0,27.42,937.435,,66.0,65.33,0.3068,64.01,delta,68.51,0,0
QQQ,2013-03-16,CALL,2013-2017,2013-01-30,45,67.02,0.1417,3.335,0.667,70.0,70.67,34.41,91.824,,70.0,70.67,0.1161,69.59,banda,68.51,0,0
QQQ,2013-04-20,PUT,2013-2017,2013-03-06,45,68.51,0.13194,3.174,0.635,66.37,67.0,24.63,244.73,,67.0,66.37,0.2747,65.29,delta,68.09,0,0
QQQ,2013-04-20,CALL,2013-2017,2013-03-06,45,68.51,0.13194,3.174,0.635,69.0,69.63,38.97,82.547,,69.0,69.63,0.3535,70.75,delta,68.09,0,1
QQQ,2013-05-18,PUT,2013-2017,2013-04-03,45,68.41,0.1417,3.404,0.681,64.32,65.0,43.85,206.046,1.0,65.0,64.32,0.1547,65.18,banda,74.3,0,0
QQQ,2013-05-18,CALL,2013-2017,2013-04-03,45,68.41,0.1417,3.404,0.681,69.0,69.68,41.96,18.969,,69.0,69.68,0.3472,71.0,delta,74.3,1,1
QQQ,2013-06-22,PUT,2013-2017,2013-05-08,45,72.71,0.13194,3.369,0.674,71.33,72.0,19.63,414.211,,72.0,71.33,0.3475,69.42,delta,70.43,1,1
QQQ,2013-06-22,CALL,2013-2017,2013-05-08,45,72.71,0.13194,3.369,0.674,75.0,75.67,50.17,124.16,,75.0,75.67,0.1709,75.4,banda,70.43,0,0
QQQ,2013-07-20,PUT,2013-2017,2013-06-05,45,72.05,0.16121,4.078,0.816,69.18,70.0,32.51,197.599,,70.0,69.18,0.2597,68.09,delta,74.59,0,1
QQQ,2013-07-20,CALL,2013-2017,2013-06-05,45,72.05,0.16121,4.078,0.816,75.0,75.82,42.5,43.992,,75.0,75.82,0.1429,75.0,banda,74.59,0,0
QQQ,2013-08-17,PUT,2013-2017,2013-07-03,45,72.03,0.15146,3.831,0.766,70.23,71.0,32.44,5081.515,0.849,71.0,70.23,0.3162,68.5,delta,75.48,0,0
QQQ,2013-08-17,CALL,2013-2017,2013-07-03,45,72.03,0.15146,3.831,0.766,73.0,73.77,45.23,58.093,,73.0,73.77,0.3161,74.99,delta,75.48,1,1
QQQ,2013-09-21,PUT,2013-2017,2013-08-07,45,76.42,0.12707,3.41,0.682,74.32,75.0,24.17,1347.158,0.525,75.0,74.32,0.2886,73.17,delta,78.98,0,0
QQQ,2013-09-21,CALL,2013-2017,2013-08-07,45,76.42,0.12707,3.41,0.682,78.0,78.68,46.48,100.094,,78.0,78.68,0.2395,79.08,delta,78.98,1,1
QQQ,2013-10-19,PUT,2013-2017,2013-09-04,45,76.71,0.15146,4.08,0.816,75.18,76.0,25.73,85.051,,76.0,75.18,0.3574,72.58,delta,82.14,0,0
QQQ,2013-10-19,CALL,2013-2017,2013-09-04,45,76.71,0.15146,4.08,0.816,78.0,78.82,36.59,44.916,0.691,78.0,78.82,0.2909,79.87,delta,82.14,1,1
QQQ,2013-11-16,PUT,2013-2017,2013-10-02,45,79.65,0.14658,4.099,0.82,76.18,77.0,24.66,246.298,,77.0,76.18,0.23,75.55,delta,83.96,0,0
QQQ,2013-11-16,CALL,2013-2017,2013-10-02,45,79.65,0.14658,4.099,0.82,82.0,82.82,68.37,60.924,,82.0,82.82,0.2081,82.92,delta,83.96,1,1
QQQ,2013-12-21,PUT,2013-2017,2013-11-06,45,83.01,0.13683,3.988,0.798,77.2,78.0,21.07,1046.266,0.467,78.0,77.2,0.1179,79.08,banda,86.5,0,0
QQQ,2013-12-21,CALL,2013-2017,2013-11-06,45,83.01,0.13683,3.988,0.798,85.0,85.8,44.76,234.177,,85.0,85.8,0.2128,85.92,delta,86.5,1,1
QQQ,2014-01-18,PUT,2013-2017,2013-12-04,45,85.49,0.13194,3.961,0.792,83.21,84.0,18.07,127.175,,84.0,83.21,0.2961,81.53,delta,87.88,0,0
QQQ,2014-01-18,CALL,2013-2017,2013-12-04,45,85.49,0.13194,3.961,0.792,90.0,90.79,45.23,795.484,0.206,90.0,90.79,0.0679,88.49,banda,87.88,0,0
QQQ,2014-02-22,PUT,2013-2017,2014-01-08,45,87.31,0.13195,4.045,0.809,84.19,85.0,45.77,1216.145,,85.0,84.19,0.2367,83.47,delta,89.93,0,1
QQQ,2014-02-22,CALL,2013-2017,2014-01-08,45,87.31,0.13195,4.045,0.809,90.0,90.81,41.69,120.512,0.119,90.0,90.81,0.1704,90.5,banda,89.93,0,0
QQQ,2014-03-22,PUT,2013-2017,2014-02-05,45,84.69,0.18073,5.374,1.075,81.93,83.0,49.8,356.793,,82.0,81.93,0.3129,79.48,delta,89.0,0,0
QQQ,2014-03-22,CALL,2013-2017,2014-02-05,45,84.69,0.18073,5.374,1.075,88.0,89.07,35.79,3.828,,89.0,89.07,0.1947,88.97,banda,89.0,0,1
QQQ,2014-04-19,PUT,2013-2017,2014-03-05,45,91.06,0.13194,4.219,0.844,89.16,90.0,30.75,388.763,0.437,89.63,89.16,0.3336,86.97,delta,86.2,1,1
QQQ,2014-04-19,CALL,2013-2017,2014-03-05,45,91.06,0.13194,4.219,0.844,94.0,94.84,62.67,146.095,,94.63,94.84,0.1568,94.23,banda,86.2,0,0
QQQ,2014-05-17,PUT,2013-2017,2014-04-02,45,89.44,0.1417,4.45,0.89,86.74,87.63,33.8,209.665,,87.0,86.74,0.2838,85.19,delta,87.71,0,1
QQQ,2014-05-17,CALL,2013-2017,2014-04-02,45,89.44,0.1417,4.45,0.89,90.63,91.52,59.26,53.021,,90.63,91.52,0.321,93.11,delta,87.71,0,0
QQQ,2014-06-21,PUT,2013-2017,2014-05-07,45,86.56,0.16122,4.9,0.98,84.65,85.63,20.96,275.103,0.884,85.63,84.65,0.3501,82.0,delta,92.77,0,0
QQQ,2014-06-21,CALL,2013-2017,2014-05-07,45,86.56,0.16122,4.9,0.98,89.0,89.98,25.33,6.557,,89.63,89.98,0.2211,90.23,delta,92.77,1,1
QQQ,2014-07-19,PUT,2013-2017,2014-06-04,45,91.52,0.13194,4.24,0.848,85.15,86.0,20.47,782.108,1.0,86.0,85.15,0.1196,87.39,banda,96.12,0,0
QQQ,2014-07-19,CALL,2013-2017,2014-06-04,45,91.52,0.13194,4.24,0.848,93.0,93.85,68.08,74.239,,93.0,93.85,0.2707,94.72,delta,96.12,1,1
QQQ,2014-08-16,PUT,2013-2017,2014-07-02,45,95.1,0.10756,3.592,0.718,92.28,93.0,30.89,932.77,0.418,93.0,92.28,0.2354,91.74,delta,97.4,0,0
QQQ,2014-08-16,CALL,2013-2017,2014-07-02,45,95.1,0.10756,3.592,0.718,96.0,96.72,39.12,61.817,,96.0,96.72,0.3145,97.83,delta,97.4,1,1
QQQ,2014-09-20,PUT,2013-2017,2014-08-06,45,94.52,0.15634,5.189,1.038,89.59,90.63,34.33,689.84,0.945,90.63,89.59,0.2022,89.52,delta,99.98,0,0
QQQ,2014-09-20,CALL,2013-2017,2014-08-06,45,94.52,0.15634,5.189,1.038,97.63,98.67,45.06,24.474,,98.63,98.67,0.1832,98.41,banda,99.98,1,1
QQQ,2014-10-18,PUT,2013-2017,2014-09-03,45,99.48,0.12219,4.268,0.854,97.15,98.0,17.81,204.408,,98.0,97.15,0.3075,95.02,delta,93.0,1,1
QQQ,2014-10-18,CALL,2013-2017,2014-09-03,45,99.48,0.12219,4.268,0.854,101.0,101.85,44.4,42.946,,101.0,101.85,0.2643,102.65,delta,93.0,0,0
QQQ,2014-11-22,PUT,2013-2017,2014-10-08,45,98.45,0.16122,5.573,1.115,93.89,95.0,40.58,459.311,,95.0,93.89,0.2189,93.35,delta,103.87,0,1
QQQ,2014-11-22,CALL,2013-2017,2014-10-08,45,98.45,0.16122,5.573,1.115,100.0,101.11,52.2,221.991,0.438,100.0,101.11,0.3056,102.62,delta,103.87,1,1
QQQ,2014-12-20,PUT,2013-2017,2014-11-05,45,101.37,0.15146,5.391,1.078,98.92,100.0,26.4,24.163,0.348,100.0,98.92,0.3303,96.07,delta,104.32,0,0
QQQ,2014-12-20,CALL,2013-2017,2014-11-05,45,101.37,0.15146,5.391,1.078,102.63,103.71,49.59,3.016,,102.63,103.71,0.3207,105.32,delta,104.32,1,1
QQQ,2015-01-17,PUT,2013-2017,2014-12-03,45,105.42,0.13683,5.065,1.013,99.99,101.0,33.87,161.026,0.212,100.0,99.99,0.1808,100.41,banda,100.82,0,1
QQQ,2015-01-17,CALL,2013-2017,2014-12-03,45,105.42,0.13683,5.065,1.013,109.0,110.01,60.29,28.185,,110.0,110.01,0.123,108.82,banda,100.82,0,0
QQQ,2015-02-20,PUT,2013-2017,2015-01-06,45,100.07,0.19536,6.864,1.373,97.63,99.0,34.9,67.246,0.673,98.0,97.63,0.3567,93.43,delta,108.41,0,0
QQQ,2015-02-20,CALL,2013-2017,2015-01-06,45,100.07,0.19536,6.864,1.373,103.0,104.37,33.15,17.051,,103.0,104.37,0.2471,105.15,delta,108.41,1,1
QQQ,2015-03-20,PUT,2013-2017,2015-02-03,45,102.96,0.17585,6.357,1.271,99.73,101.0,29.04,120.05,0.297,100.0,99.73,0.3143,96.7,delta,108.53,0,0
QQQ,2015-03-20,CALL,2013-2017,2015-02-03,45,102.96,0.17585,6.357,1.271,104.0,105.27,43.17,6.059,,105.0,105.27,0.3495,107.4,delta,108.53,1,1
QQQ,2015-04-17,PUT,2013-2017,2015-03-03,45,108.87,0.13194,5.044,1.009,103.99,105.0,38.44,234.55,,105.0,103.99,0.2131,103.57,delta,106.01,0,0
QQQ,2015-04-17,CALL,2013-2017,2015-03-03,45,108.87,0.13194,5.044,1.009,111.0,112.01,51.14,51.991,,112.0,112.01,0.2218,112.34,delta,106.01,0,0
QQQ,2015-05-15,PUT,2013-2017,2015-03-31,45,105.6,0.16122,5.978,1.196,101.8,103.0,46.93,187.538,0.207,102.0,101.8,0.2806,99.69,delta,109.58,0,0
QQQ,2015-05-15,CALL,2013-2017,2015-03-31,45,105.6,0.16122,5.978,1.196,109.0,110.2,47.41,40.13,,110.0,110.2,0.1825,109.95,banda,109.58,0,1
QQQ,2015-06-19,PUT,2013-2017,2015-05-05,45,107.45,0.15634,5.898,1.18,103.82,105.0,34.62,154.22,,104.0,103.82,0.2824,101.81,delta,109.89,0,0
QQQ,2015-06-19,CALL,2013-2017,2015-05-05,45,107.45,0.15634,5.898,1.18,110.0,111.18,58.55,35.185,,110.0,111.18,0.2396,111.87,delta,109.89,0,0
QQQ,2015-07-17,PUT,2013-2017,2015-06-02,45,110.07,0.13683,5.288,1.058,104.94,106.0,40.86,92.147,,106.0,104.94,0.2168,104.38,delta,113.59,0,0
QQQ,2015-07-17,CALL,2013-2017,2015-06-02,45,110.07,0.13683,5.288,1.058,113.0,114.06,56.74,126.028,,114.0,114.06,0.1677,113.67,banda,113.59,0,0
QQQ,2015-08-21,PUT,2013-2017,2015-07-07,45,107.97,0.16122,6.112,1.222,104.78,106.0,58.88,51.108,0.029,106.0,104.78,0.3084,102.04,delta,102.4,1,1
QQQ,2015-08-21,CALL,2013-2017,2015-07-07,45,107.97,0.16122,6.112,1.222,111.0,112.22,39.37,26.301,,112.0,112.22,0.2106,112.42,delta,102.4,0,1
QQQ,2015-09-18,PUT,2013-2017,2015-08-04,45,111.39,0.15146,5.924,1.185,107.82,109.0,33.33,118.115,,108.0,107.82,0.2846,105.53,delta,105.35,1,1
QQQ,2015-09-18,CALL,2013-2017,2015-08-04,45,111.39,0.15146,5.924,1.185,114.0,115.18,48.13,61.56,0.24,115.0,115.18,0.2057,115.28,delta,105.35,0,0
QQQ,2015-10-16,PUT,2013-2017,2015-09-01,45,101.05,0.30268,10.739,2.148,89.85,92.0,26.6,17.787,0.522,90.0,89.85,0.1754,91.23,banda,108.12,0,0
QQQ,2015-10-16,CALL,2013-2017,2015-09-01,45,101.05,0.30268,10.739,2.148,106.0,108.15,31.11,4.488,,108.0,108.15,0.2327,109.15,delta,108.12,0,1
QQQ,2015-11-20,PUT,2013-2017,2015-10-06,45,105.0,0.20999,7.742,1.548,98.45,100.0,27.93,89.486,,100.0,98.45,0.2218,97.57,delta,114.48,0,0
QQQ,2015-11-20,CALL,2013-2017,2015-10-06,45,105.0,0.20999,7.742,1.548,107.0,108.55,36.43,18.86,,107.0,108.55,0.3128,110.67,delta,114.48,1,1
QQQ,2015-12-18,PUT,2013-2017,2015-11-03,45,115.01,0.15634,6.313,1.263,106.74,108.0,19.02,80.724,0.132,108.0,106.74,0.1466,108.88,banda,109.83,0,0
QQQ,2015-12-18,CALL,2013-2017,2015-11-03,45,115.01,0.15634,6.313,1.263,119.0,120.26,47.2,190.408,,120.0,120.26,0.1557,119.37,banda,109.83,0,0
QQQ,2016-01-15,PUT,2013-2017,2015-12-01,45,115.16,0.15146,6.124,1.225,112.78,114.0,22.13,69.032,0.351,108.0,112.78,0.3536,108.75,delta,100.84,1,1
QQQ,2016-01-15,CALL,2013-2017,2015-12-01,45,115.16,0.15146,6.124,1.225,119.0,120.22,54.5,64.507,,120.0,120.22,0.1441,119.53,banda,100.84,0,0
QQQ,2016-02-19,PUT,2013-2017,2016-01-05,45,109.31,0.20024,7.685,1.537,106.46,108.0,35.65,181.567,,108.0,106.46,0.3478,102.25,delta,101.63,1,1
QQQ,2016-02-19,CALL,2013-2017,2016-01-05,45,109.31,0.20024,7.685,1.537,114.0,115.54,38.47,64.315,,115.0,115.54,0.1737,114.91,banda,101.63,0,0
QQQ,2016-03-18,PUT,2013-2017,2016-02-02,45,102.15,0.23926,8.582,1.716,98.28,100.0,44.52,222.426,0.17,100.0,98.28,0.3213,94.43,delta,107.37,0,1
QQQ,2016-03-18,CALL,2013-2017,2016-02-02,45,102.15,0.23926,8.582,1.716,109.0,110.72,26.02,31.776,0.714,110.0,110.72,0.1137,108.53,banda,107.37,0,0
QQQ,2016-04-15,PUT,2013-2017,2016-03-01,45,105.79,0.19049,7.076,1.415,99.58,101.0,34.59,163.533,0.11,100.0,99.58,0.2171,98.94,delta,110.64,0,0
QQQ,2016-04-15,CALL,2013-2017,2016-03-01,45,105.79,0.19049,7.076,1.415,109.0,110.42,38.43,22.716,,110.0,110.42,0.2216,110.85,delta,110.64,1,1
QQQ,2016-05-20,PUT,2013-2017,2016-04-05,45,108.88,0.16609,6.35,1.27,99.73,101.0,30.79,117.249,0.382,100.0,99.73,0.1214,102.89,banda,106.47,0,0
QQQ,2016-05-20,CALL,2013-2017,2016-04-05,45,108.88,0.16609,6.35,1.27,112.0,113.27,44.42,23.748,,113.0,113.27,0.2194,113.55,delta,106.47,0,0
QQQ,2016-06-17,PUT,2013-2017,2016-05-03,45,105.73,0.17585,6.528,1.306,102.69,104.0,36.46,19.866,0.281,104.0,102.69,0.3245,99.41,delta,106.49,0,0
QQQ,2016-06-17,CALL,2013-2017,2016-05-03,45,105.73,0.17585,6.528,1.306,108.0,109.31,36.51,83.402,,108.0,109.31,0.2733,110.46,delta,106.49,0,1
QQQ,2016-07-15,PUT,2013-2017,2016-05-31,45,110.34,0.14171,5.49,1.098,107.9,109.0,27.48,54.193,0.75,103.0,107.9,0.335,104.84,delta,111.8,0,1
QQQ,2016-07-15,CALL,2013-2017,2016-05-31,45,110.34,0.14171,5.49,1.098,112.0,113.1,70.33,42.04,,112.0,113.1,0.2759,114.15,delta,111.8,0,0
QQQ,2016-08-19,PUT,2013-2017,2016-07-05,45,107.42,0.16609,6.265,1.253,103.75,105.0,46.98,204.174,0.174,105.0,103.75,0.2813,101.36,delta,117.26,0,0
QQQ,2016-08-19,CALL,2013-2017,2016-07-05,45,107.42,0.16609,6.265,1.253,109.0,110.25,56.05,130.419,,109.0,110.25,0.3092,111.88,delta,117.26,1,1
QQQ,2016-09-16,PUT,2013-2017,2016-08-02,45,114.96,0.13683,5.523,1.105,109.9,111.0,20.68,12.718,0.459,110.0,109.9,0.2167,109.34,delta,117.29,0,0
QQQ,2016-09-16,CALL,2013-2017,2016-08-02,45,114.96,0.13683,5.523,1.105,116.0,117.1,44.57,77.991,,116.0,117.1,0.3457,119.0,delta,117.29,1,1
QQQ,2016-10-21,PUT,2013-2017,2016-09-06,45,117.85,0.12707,5.258,1.052,109.95,111.0,28.21,141.757,0.462,110.0,109.95,0.1405,112.29,banda,118.15,0,0
QQQ,2016-10-21,CALL,2013-2017,2016-09-06,45,117.85,0.12707,5.258,1.052,119.0,120.05,55.75,44.084,,120.0,120.05,0.3153,121.46,delta,118.15,0,0
QQQ,2016-11-18,PUT,2013-2017,2016-10-04,45,118.37,0.15146,6.295,1.259,114.74,116.0,35.47,377.882,,116.0,114.74,0.2919,112.19,delta,117.32,0,1
QQQ,2016-11-18,CALL,2013-2017,2016-10-04,45,118.37,0.15146,6.295,1.259,120.0,121.26,61.69,50.21,,120.0,121.26,0.3094,122.9,delta,117.32,0,0
QQQ,2016-12-16,PUT,2013-2017,2016-11-01,45,116.11,0.18561,7.567,1.513,112.49,114.0,22.58,280.454,0.775,114.0,112.49,0.3152,108.9,delta,119.6,0,0
QQQ,2016-12-16,CALL,2013-2017,2016-11-01,45,116.11,0.18561,7.567,1.513,119.0,120.51,46.0,139.568,0.337,120.0,120.51,0.2458,121.3,delta,119.6,0,1
QQQ,2017-01-20,PUT,2013-2017,2016-12-06,45,116.88,0.14171,5.815,1.163,114.84,116.0,47.95,59.616,0.121,115.0,114.84,0.3638,111.11,delta,123.25,0,0
QQQ,2017-01-20,CALL,2013-2017,2016-12-06,45,116.88,0.14171,5.815,1.163,119.0,120.16,62.33,109.375,,120.0,120.16,0.2524,120.99,delta,123.25,1,1
QQQ,2017-02-17,PUT,2013-2017,2017-01-03,45,119.54,0.15146,6.357,1.271,115.73,117.0,38.64,542.948,0.262,116.0,115.73,0.2831,113.33,delta,129.81,0,0
QQQ,2017-02-17,CALL,2013-2017,2017-01-03,45,119.54,0.15146,6.357,1.271,124.0,125.27,58.94,488.104,,125.0,125.27,0.1475,124.39,banda,129.81,1,1
QQQ,2017-03-17,PUT,2013-2017,2017-01-31,45,124.57,0.12219,5.345,1.069,119.93,121.0,26.48,663.208,,120.0,119.93,0.2268,119.06,delta,131.69,0,0
QQQ,2017-03-17,CALL,2013-2017,2017-01-31,45,124.57,0.12219,5.345,1.069,126.0,127.07,54.34,58.966,,126.0,127.07,0.3209,128.97,delta,131.69,1,1
QQQ,2017-04-21,PUT,2013-2017,2017-03-07,45,130.51,0.10268,4.705,0.941,126.06,127.0,16.85,295.969,0.792,127.0,126.06,0.215,125.6,delta,132.56,0,0
QQQ,2017-04-21,CALL,2013-2017,2017-03-07,45,130.51,0.10268,4.705,0.941,135.0,135.94,24.73,579.484,,135.0,135.94,0.1138,134.35,banda,132.56,0,0
QQQ,2017-05-19,PUT,2013-2017,2017-04-04,45,132.51,0.11244,5.232,1.046,129.95,131.0,46.51,2611.098,0.177,130.0,129.95,0.32,127.36,delta,137.84,0,0
QQQ,2017-05-19,CALL,2013-2017,2017-04-04,45,132.51,0.11244,5.232,1.046,135.0,136.05,64.46,216.036,,135.0,136.05,0.2469,136.6,delta,137.84,1,1
QQQ,2017-06-16,PUT,2013-2017,2017-05-02,45,137.43,0.11732,5.661,1.132,130.87,132.0,29.23,1094.59,0.826,132.0,130.87,0.1669,132.1,banda,138.15,0,0
QQQ,2017-06-16,CALL,2013-2017,2017-05-02,45,137.43,0.11732,5.661,1.132,139.0,140.13,89.02,620.234,,140.0,140.13,0.2931,141.51,delta,138.15,0,1
QQQ,2017-07-21,PUT,2013-2017,2017-06-06,45,142.86,0.12707,6.374,1.275,135.73,137.0,31.41,1396.058,0.622,136.0,135.73,0.1743,136.57,banda,144.11,0,0
QQQ,2017-07-21,CALL,2013-2017,2017-06-06,45,142.86,0.12707,6.374,1.275,145.0,146.27,76.36,196.189,,145.0,146.27,0.2859,147.54,delta,144.11,0,0
QQQ,2017-08-18,PUT,2013-2017,2017-07-03,46,136.19,0.17585,8.502,1.7,129.3,131.0,40.89,751.116,,130.0,129.3,0.2259,128.16,delta,141.23,0,0
QQQ,2017-08-18,CALL,2013-2017,2017-07-03,46,136.19,0.17585,8.502,1.7,142.0,143.7,35.6,40.115,,142.0,143.7,0.1436,142.48,banda,141.23,0,1
QQQ,2017-09-15,PUT,2013-2017,2017-08-01,45,143.56,0.13194,6.651,1.33,139.67,141.0,22.68,1480.781,0.661,140.0,139.67,0.2953,136.88,delta,146.06,0,0
QQQ,2017-09-15,CALL,2013-2017,2017-08-01,45,143.56,0.13194,6.651,1.33,145.0,146.33,51.79,300.549,0.319,146.0,146.33,0.3431,148.52,delta,146.06,0,1
QQQ,2017-10-20,PUT,2013-2017,2017-09-05,45,144.69,0.14171,7.199,1.44,138.56,140.0,28.67,2186.022,,142.0,138.56,0.2311,137.41,delta,148.71,0,0
QQQ,2017-10-20,CALL,2013-2017,2017-09-05,45,144.69,0.14171,7.199,1.44,146.0,147.44,59.75,223.612,,147.0,147.44,0.351,149.91,delta,148.71,1,1
QQQ,2017-11-17,PUT,2013-2017,2017-10-03,45,145.89,0.13195,6.759,1.352,141.65,143.0,32.2,585.309,,142.0,141.65,0.2719,139.51,delta,153.95,0,0
QQQ,2017-11-17,CALL,2013-2017,2017-10-03,45,145.89,0.13195,6.759,1.352,149.0,150.35,63.24,187.819,,149.0,150.35,0.2193,150.71,delta,153.95,1,1
QQQ,2017-12-15,PUT,2013-2017,2017-10-31,45,152.15,0.13683,7.31,1.462,143.54,145.0,19.8,434.367,0.955,145.0,143.54,0.1595,145.16,banda,157.65,0,0
QQQ,2017-12-15,CALL,2013-2017,2017-10-31,45,152.15,0.13683,7.31,1.462,155.0,156.46,80.2,679.26,,156.0,156.46,0.2751,158.07,delta,157.65,1,1
QQQ,2018-01-19,PUT,2018-2025,2017-12-05,45,152.81,0.14658,7.865,1.573,144.43,146.0,16.85,455.593,,145.0,144.43,0.1848,144.98,banda,166.34,0,0
QQQ,2018-01-19,CALL,2018-2025,2017-12-05,45,152.81,0.14658,7.865,1.573,155.0,156.57,47.23,157.218,0.25,155.0,156.57,0.3192,158.81,delta,166.34,1,1
QQQ,2018-02-16,PUT,2018-2025,2018-01-02,45,158.49,0.13195,7.343,1.469,149.53,151.0,20.76,418.709,0.207,145.0,149.53,0.1648,151.21,banda,164.96,0,0
QQQ,2018-02-16,CALL,2018-2025,2018-01-02,45,158.49,0.13195,7.343,1.469,162.0,163.47,43.22,599.216,,160.0,163.47,0.2262,163.84,delta,164.96,1,1
QQQ,2018-03-16,PUT,2018-2025,2018-01-30,45,168.7,0.18073,10.705,2.141,163.86,166.0,32.32,685.644,,165.0,163.86,0.3178,159.25,delta,171.02,0,1
QQQ,2018-03-16,CALL,2018-2025,2018-01-30,45,168.7,0.18073,10.705,2.141,173.0,175.14,49.38,40.76,,175.0,175.14,0.2842,177.54,delta,171.02,0,1
QQQ,2018-04-20,PUT,2018-2025,2018-03-06,45,168.54,0.17585,10.407,2.081,159.92,162.0,38.19,613.946,,160.0,159.92,0.2299,158.27,delta,162.3,0,1
QQQ,2018-04-20,CALL,2018-2025,2018-03-06,45,168.54,0.17585,10.407,2.081,173.0,175.08,47.51,5.57,,173.0,175.08,0.2545,176.28,delta,162.3,0,1
QQQ,2018-05-18,PUT,2018-2025,2018-04-03,45,157.26,0.25389,14.019,2.804,152.2,155.0,27.19,145.125,,142.0,152.2,0.342,144.73,delta,167.46,0,0
QQQ,2018-05-18,CALL,2018-2025,2018-04-03,45,157.26,0.25389,14.019,2.804,170.0,172.8,32.18,45.514,0.333,170.0,172.8,0.1011,168.14,banda,167.46,0,0
QQQ,2018-06-15,PUT,2018-2025,2018-05-01,45,162.78,0.18073,10.33,2.066,157.93,160.0,25.94,52.565,,155.0,157.93,0.3109,152.92,delta,176.98,0,0
QQQ,2018-06-15,CALL,2018-2025,2018-05-01,45,162.78,0.18073,10.33,2.066,165.0,167.07,34.41,12.158,,165.0,167.07,0.3469,170.84,delta,176.98,1,1
QQQ,2018-07-20,PUT,2018-2025,2018-06-05,45,174.84,0.12707,7.801,1.56,162.44,164.0,22.03,18.486,0.426,163.0,162.44,0.1223,166.87,banda,178.99,0,0
QQQ,2018-07-20,CALL,2018-2025,2018-06-05,45,174.84,0.12707,7.801,1.56,179.0,180.56,49.56,578.343,,180.0,180.56,0.2169,180.82,delta,178.99,0,1
QQQ,2018-08-17,PUT,2018-2025,2018-07-03,45,170.8,0.19536,11.716,2.343,164.66,167.0,38.12,349.745,0.204,165.0,164.66,0.3026,159.42,delta,179.86,0,0
QQQ,2018-08-17,CALL,2018-2025,2018-07-03,45,170.8,0.19536,11.716,2.343,175.0,177.34,50.86,37.434,,175.0,177.34,0.2844,179.55,delta,179.86,1,1
QQQ,2018-09-21,PUT,2018-2025,2018-08-07,45,181.8,0.13195,8.423,1.685,168.32,170.0,19.21,252.989,0.372,170.0,168.32,0.1112,173.55,banda,183.71,0,0
QQQ,2018-09-21,CALL,2018-2025,2018-08-07,45,181.8,0.13195,8.423,1.685,185.0,186.68,34.83,14.768,0.367,185.0,186.68,0.2821,188.55,delta,183.71,0,1
QQQ,2018-10-19,PUT,2018-2025,2018-09-04,45,185.85,0.15146,9.884,1.977,178.02,180.0,21.22,232.206,0.303,180.0,178.02,0.238,176.48,delta,173.02,1,1
